,API,Formation,MD,GL,DELEV,DT,TVDSS
4992,490251125200,SHNNbs,598.8,5067,5077,KB,4478.2
4993,490251125200,SSXbase,109.87,5067,5077,KB,4967.13
4994,490251125200,SSXS,57.3,5067,5077,KB,5019.7
4995,490251122900,SHNNu,259.72,5158,5163,KB,4903.28
4996,490251122900,SHNNl,345.31,5158,5163,KB,4817.69
4997,490251122900,SHNNbs,419.51,5158,5163,KB,4743.49
4998,490251115000,SHNNu,457.03,5089,5097,KB,4639.97
4999,490251115000,SHNNl,550.15,5089,5097,KB,4546.85
5000,490251115000,SHNNbs,619.98,5089,5097,KB,4477.02
5001,490251115000,SSXbase,94.27,5089,5097,KB,5002.73
5002,490251115800,F2WCbase,2911.85,5094,5106,KB,2194.15
5003,490251115800,F2WC,2848.99,5094,5106,KB,2257.01
5004,490251115800,F2WC,2846.62,5094,5106,KB,2259.38
5005,490251115800,F2WCbase,2910.31,5094,5106,KB,2195.69
5006,490251115800,F1WC,2465.87,5094,5106,KB,2640.13
5007,490251115800,F1WCbase,2571.24,5094,5106,KB,2534.76
5008,490251115800,CRLL,2215.27,5094,5106,KB,2890.73
5009,490251115800,NBRRsg,1987.79,5094,5106,KB,3118.21
5010,490251115800,SHNNu,228.67,5094,5106,KB,4877.33
5011,490251115800,SHNNl,322.1,5094,5106,KB,4783.9
5012,490251115800,SHNNbs,391.36,5094,5106,KB,4714.64
5013,490251115800,NBRRws,1750.93,5094,5106,KB,3355.07
5014,490251115800,B1,2677.71,5094,5106,KB,2428.29
5015,490251115800,StBR,614.76,5094,5106,KB,4491.24
5016,490251115800,StFT,998.37,5094,5106,KB,4107.63
5017,490251115800,StGD,1516.78,5094,5106,KB,3589.22
5018,490251115800,StAM,1617.24,5094,5106,KB,3488.76
5019,490251033500,SHNNu,291.61,5198,5198,GL,4906.39
5020,490251033500,SHNNl,374.61,5198,5198,GL,4823.39
5021,490251033500,SHNNbs,448.72,5198,5198,GL,4749.28
5022,490250638800,SSXbase,531.07,5201,5206,KB,4674.93
5023,490250638800,SHNNl,997.8,5201,5206,KB,4208.2
5024,490250638800,SHNNu,902.65,5201,5206,KB,4303.35
5025,490250638800,SSXS,483.04,5201,5206,KB,4722.96
5026,490251031900,SHNNu,252.48,5162,5167,KB,4914.52
5027,490251031900,SHNNl,338.19,5162,5167,KB,4828.81
5028,490251031900,SHNNbs,414.51,5162,5167,KB,4752.49
5029,490251070600,SSXbase,93.05,5100,5104,KB,5010.95
5030,490251070600,SHNNu,466.47,5100,5104,KB,4637.53
5031,490251070600,SHNNl,552.8,5100,5104,KB,4551.2
5032,490251070600,SHNNbs,602.26,5100,5104,KB,4501.74
5033,490250632700,SHNNu,877.38,5221,5226,KB,4348.62
5034,490250632700,SHNNl,963.16,5221,5226,KB,4262.84
5035,490250632700,SSXbase,503.67,5221,5226,KB,4722.33
5036,490250632700,SSXS,455.35,5221,5226,KB,4770.65
5037,490251001800,F2WC,2752.06,4991,5002,KB,2249.94
5038,490251001800,F2WCbase,2785.82,4991,5002,KB,2216.18
5039,490251001800,F1WC,2339.74,4991,5002,KB,2662.26
5040,490251001800,F1WCbase,2366.7,4991,5002,KB,2635.3
5041,490251001800,CRLL,2090.69,4991,5002,KB,2911.31
5042,490251001800,NBRRsg,1865.44,4991,5002,KB,3136.56
5043,490251001800,NBRRws,1633.85,4991,5002,KB,3368.15
5044,490251001800,F3WC,2975.83,4991,5002,KB,2026.17
5045,490251001800,F3WCbase,2982.17,4991,5002,KB,2019.83
5046,490251001800,B1,2569.62,4991,5002,KB,2432.38
5047,490251001800,SHNNu,139.47,4991,5002,KB,4862.53
5048,490251001800,SHNNl,232.22,4991,5002,KB,4769.78
5049,490251001800,SHNNbs,306.02,4991,5002,KB,4695.98
5050,490251109600,SHNNu,244.57,5152,5157,KB,4912.43
5051,490251109600,SHNNl,332.59,5152,5157,KB,4824.41
5052,490251081800,NBRRws,1900.79,5249,5249,KB,3348.21
5053,490251081800,CRLL,2358.41,5249,5249,KB,2890.59
5054,490251081800,SHNNu,397.49,5249,5249,KB,4851.51
5055,490251081800,SHNNl,483.6,5249,5249,KB,4765.4
5056,490251081800,SHNNbs,557.62,5249,5249,KB,4691.38
5057,490251081800,SSXbase,21.82,5249,5249,KB,5227.18
5058,490251081800,NBRRsg,2135.57,5249,5249,KB,3113.43
5059,490252244700,SHNNu,255.6,5142,5152,KB,4896.4
5060,490252244700,SHNNl,343.43,5142,5152,KB,4808.57
5061,490252244700,SHNNbs,417.54,5142,5152,KB,4734.46
5062,490252267900,SHNNl,529.25,5133,5133,KB,4603.75
5063,490252267900,SHNNu,441.56,5133,5133,KB,4691.44
5064,490252267900,SSXbase,72.06,5133,5133,KB,5060.94
5065,490252267900,SSXS,24.57,5133,5133,KB,5108.43
5066,490252267900,SHNNbs,604.28,5133,5133,KB,4528.72
5067,490252304800,C1 Dolo,5535.22,5186,5196,KB,-339.22
5068,490252304800,B Sand,5484.34,5186,5196,KB,-288.34
5069,490252304800,OPCH,5387.76,5186,5196,KB,-191.76
5070,490252304800,B Dolo,5463.98,5186,5196,KB,-267.98
5071,490252304800,A Sand,5436.84,5186,5196,KB,-240.84
5072,490252304800,MNKT,5370.88,5186,5196,KB,-174.88
5073,490252304800,F2WC,3048.63,5186,5196,KB,2147.37
5074,490252304800,StGD,1725.12,5186,5196,KB,3470.88
5075,490252304800,StBR,812.39,5186,5196,KB,4383.61
5076,490252304800,StAM,1828.48,5186,5196,KB,3367.52
5077,490252304800,StFT,1196.61,5186,5196,KB,3999.39
5078,490252304800,F1WC,2663.35,5186,5196,KB,2532.65
5079,490252304800,DKOT,3943.86,5186,5196,KB,1252.14
5080,490252304800,F2WCbase,3125.64,5186,5196,KB,2070.36
5081,490252304800,B1,2872.92,5186,5196,KB,2323.08
5082,490252304800,CRLL,2413.87,5186,5196,KB,2782.13
5083,490252304800,ALCV,4529.98,5186,5196,KB,666.02
5084,490252304800,F1WCBench1Base,2698.02,5186,5196,KB,2497.98
5085,490252304800,F2WC,3125.64,5186,5196,KB,2070.36
5086,490252304800,NBRRws,1958.53,5186,5196,KB,3237.47
5087,490252304800,NBRRsg,2191.5,5186,5196,KB,3004.5
5088,490252304800,CRLL,2418.4,5186,5196,KB,2777.6
5089,490252304800,F1WC,2664.54,5186,5196,KB,2531.46
5090,490252304800,F1WCbase,2822.01,5186,5196,KB,2373.99
5091,490252304800,F2WCbase,3118.33,5186,5196,KB,2077.67
5092,490252304800,F3WC,3292.55,5186,5196,KB,1903.45
5093,490252304800,F3WCbase,3299.64,5186,5196,KB,1896.36
5094,490252304800,MWRY,3564.01,5186,5196,KB,1631.99
5095,490252304800,DKOT,3939.81,5186,5196,KB,1256.19
5096,490252304800,LKOT,4015.78,5186,5196,KB,1180.22
5097,490252304800,ALCV,4530.34,5186,5196,KB,665.66
5098,490252304800,RDPK,4553.64,5186,5196,KB,642.36
5099,490252304800,CRMT,4450.32,5186,5196,KB,745.68
5100,490252304800,MRSN,4023.88,5186,5196,KB,1172.12
5101,490252304800,F3WC,3292.05,5186,5196,KB,1903.95
5102,490252304800,MWRY,3562.31,5186,5196,KB,1633.69
5103,490252304800,RDPK,4551.42,5186,5196,KB,644.58
5104,490251114900,SHNNu,389.92,5208,5234,KB,4844.08
5105,490251114900,SHNNl,468.36,5208,5234,KB,4765.64
5106,490251114900,SHNNbs,544.11,5208,5234,KB,4689.89
5107,490251114900,SSXbase,11.78,5208,5234,KB,5222.22
5108,490252257200,SHNNu,305.98,5165,5175,KB,4869.02
5109,490252257200,SHNNl,394,5165,5175,KB,4781
5110,490252277300,SHNNu,418.84,5120,5130,KB,4711.16
5111,490252277300,SHNNl,508.23,5120,5130,KB,4621.77
5112,490252277300,SSXbase,47.14,5120,5130,KB,5082.86
5113,490252277300,SHNNbs,574.18,5120,5130,KB,4555.82
5114,490252277200,SHNNu,403.91,5118,5128,KB,4724.09
5115,490252277200,SHNNl,496.13,5118,5128,KB,4631.87
5116,490252277200,SSXbase,45.06,5118,5128,KB,5082.94
5117,490252277200,SHNNbs,568.64,5118,5128,KB,4559.36
5118,490252277900,SHNNu,294.24,5165.5,5175.5,KB,4881.26
5119,490252277900,SHNNl,385.61,5165.5,5175.5,KB,4789.89
5120,490251127200,SHNNu,271.46,5163,5173,KB,4901.54
5121,490250971100,OPCH,5477.85,5236.1,5247.55,KB,-230.3
5122,490250971100,MNKT,5457.87,5236.1,5247.55,KB,-210.32
5123,490250971100,C1 Dolo,5651.88,5236.1,5247.55,KB,-404.33
5124,490250971100,A Sand,5541.99,5236.1,5247.55,KB,-294.44
5125,490250971100,B Dolo,5568.28,5236.1,5247.55,KB,-320.73
5126,490250971100,B Sand,5589.05,5236.1,5247.55,KB,-341.5
5127,490250971100,B1,2831.4,5236.1,5247.55,KB,2416.15
5128,490250971100,F2WC,3009.83,5236.1,5247.55,KB,2237.72
5129,490250971100,F1WCBench2Base,2768.1,5236.1,5247.55,KB,2479.45
5130,490250971100,F1WC,2598.47,5236.1,5247.55,KB,2649.08
5131,490250971100,CRMT,4500.95,5236.1,5247.55,KB,746.6
5132,490250971100,CRLL,2362.91,5236.1,5247.55,KB,2884.64
5133,490250971100,ALCV,4585.26,5236.1,5247.55,KB,662.29
5134,490250971100,F1WCBench1Base,2673.73,5236.1,5247.55,KB,2573.82
5135,490250971100,SHNNu,406.81,5236.1,5247.55,KB,4840.74
5136,490250971100,SHNNl,485.35,5236.1,5247.55,KB,4762.2
5137,490250971100,SHNNbs,562.05,5236.1,5247.55,KB,4685.5
5138,490250971100,SSXbase,36.03,5236.1,5247.55,KB,5211.52
5139,490250971100,DKOT,3893.54,5236.1,5247.55,KB,1354.01
5140,490250971100,F2WCbase,3087.05,5236.1,5247.55,KB,2160.5
5141,490250971100,F1WC,2595.13,5236.1,5247.55,KB,2652.42
5142,490250971100,F1WCbase,2788.55,5236.1,5247.55,KB,2459
5143,490250971100,CRLL,2362.12,5236.1,5247.55,KB,2885.43
5144,490250971100,NBRRsg,2133.67,5236.1,5247.55,KB,3113.88
5145,490250971100,NBRRws,1903.71,5236.1,5247.55,KB,3343.84
5146,490250971100,F3WC,3245.44,5236.1,5247.55,KB,2002.11
5147,490250971100,F3WCbase,3253.05,5236.1,5247.55,KB,1994.5
5148,490250971100,MWRY,3522.62,5236.1,5247.55,KB,1724.93
5149,490250971100,F1WCBench2Top,2698.68,5236.1,5247.55,KB,2548.87
5150,490250971100,F1WCBench3Top,2775.69,5236.1,5247.55,KB,2471.86
5151,490250971100,F1WCbase,2786.18,5236.1,5247.55,KB,2461.37
5152,490250971100,F2WCbase,3086.68,5236.1,5247.55,KB,2160.87
5153,490250971100,MDDY,3752.35,5236.1,5247.55,KB,1495.2
5154,490250971100,MWRY,3518.73,5236.1,5247.55,KB,1728.82
5155,490250971100,RDPK,4611.67,5236.1,5247.55,KB,635.88
5156,490250971100,SNDCu,4218.57,5236.1,5247.55,KB,1028.98
5157,490250971100,THRM,3766.57,5236.1,5247.55,KB,1480.98
5159,490251101600,F2WC,2753.88,4971,4983,KB,2229.12
5160,490251101600,F2WCbase,2811.07,4971,4983,KB,2171.93
5161,490251101600,SHNNbs,252.27,4971,4983,KB,4730.73
5162,490251101600,SHNNl,177.55,4971,4983,KB,4805.45
5163,490251101600,SHNNu,82.12,4971,4983,KB,4900.88
5164,490251101600,NBRRws,1657.15,4971,4983,KB,3325.85
5165,490251101600,NBRRsg,1883.53,4971,4983,KB,3099.47
5166,490251101600,CRLL,2105.12,4971,4983,KB,2877.88
5167,490251101600,B1,2572.92,4971,4983,KB,2410.08
5168,490251101600,F1WC,2358.67,4971,4983,KB,2624.33
5169,490251101600,F1WCbase,2460.7,4971,4983,KB,2522.3
5170,490251101600,StFT,871.2,4971,4983,KB,4111.8
5171,490251101600,StGD,1424.88,4971,4983,KB,3558.12
5172,490251101600,StAM,1524.6,4971,4983,KB,3458.4
5173,490251101600,StBR,497.27,4971,4983,KB,4485.73
5174,490251060900,B1,2828.04,5249,5259,KB,2430.96
5175,490251060900,F1WC,2599.2,5249,5259,KB,2659.8
5176,490251060900,F1WCBench2Base,2768.96,5249,5259,KB,2490.04
5177,490251060900,CRLL,2357.22,5249,5259,KB,2901.78
5178,490251060900,F1WCBench1Base,2682.18,5249,5259,KB,2576.82
5179,490251060900,F2WC,3005.5,5249,5259,KB,2253.5
5180,490251060900,DKOT,3892.95,5249,5259,KB,1366.05
5181,490251060900,F2WCbase,3081.77,5249,5259,KB,2177.23
5182,490251060900,F1WC,2595.02,5249,5259,KB,2663.98
5183,490251060900,F1WCbase,2785.63,5249,5259,KB,2473.37
5184,490251060900,F3WC,3246.75,5249,5259,KB,2012.25
5185,490251060900,F3WCbase,3252.7,5249,5259,KB,2006.3
5186,490251060900,MWRY,3514.9,5249,5259,KB,1744.1
5187,490251060900,CRLL,2355.7,5249,5259,KB,2903.3
5188,490251060900,NBRRsg,2125.49,5249,5259,KB,3133.51
5189,490251060900,NBRRws,1898.26,5249,5259,KB,3360.74
5190,490251060900,DKOT,3893.95,5249,5259,KB,1365.05
5191,490251060900,F1WCBench2Top,2700.62,5249,5259,KB,2558.38
5192,490251060900,F1WCBench3Top,2775.47,5249,5259,KB,2483.53
5193,490251060900,F1WCbase,2784.19,5249,5259,KB,2474.81
5194,490251060900,MDDY,3747.67,5249,5259,KB,1511.33
5195,490251060900,MWRY,3517.53,5249,5259,KB,1741.47
5196,490251060900,THRM,3764.38,5249,5259,KB,1494.62
5197,490250657300,SHNNu,687.05,5063,5067,KB,4379.95
5198,490250657300,SHNNl,783,5063,5067,KB,4284
5199,490250657300,SHNNbs,851.8,5063,5067,KB,4215.2
5200,490250657300,SSXbase,317.82,5063,5067,KB,4749.18
5201,490250657300,SSXS,268.39,5063,5067,KB,4798.61
5202,490251058900,SHNNu,277.23,5162,5172,KB,4894.77
5203,490251058900,SHNNl,367.85,5162,5172,KB,4804.15
5204,490251032300,SHNNu,278.51,5157,5157,GL,4878.49
5205,490251032300,SHNNl,368.15,5157,5157,GL,4788.85
5206,490251031200,SHNNu,387.8,5241,5241,GL,4853.2
5207,490251031200,SHNNl,469,5241,5241,GL,4772
5208,490251031200,SHNNbs,526.21,5241,5241,GL,4714.79
5209,490251028900,SHNNl,500.47,5117,5117,GL,4616.53
5210,490251028900,SHNNu,407.01,5117,5117,GL,4709.99
5211,490251028900,SSXbase,94.67,5117,5117,GL,5022.33
5212,490251028900,SSXS,45.48,5117,5117,GL,5071.52
5213,490251028900,SHNNbs,573.38,5117,5117,GL,4543.62
5214,490251122400,SHNNu,254.32,5166,5176.2,KB,4921.88
5215,490251122400,SHNNl,341,5166,5176.2,KB,4835.2
5216,490251121300,SHNNu,250.99,5172,5179,KB,4928.01
5217,490251121300,SHNNl,336.01,5172,5179,KB,4842.99
5218,490251107600,SHNNu,250.91,5172,5182,KB,4931.09
5219,490251107600,SHNNl,336.44,5172,5182,KB,4845.56
5220,490252250200,SHNNu,626.55,5069,5079,KB,4452.45
5221,490252250200,SHNNl,723.84,5069,5079,KB,4355.16
5222,490252250200,SSXbase,257.79,5069,5079,KB,4821.21
5223,490252250200,SSXS,205.25,5069,5079,KB,4873.75
5224,490252244600,SHNNu,289.08,5140,5150,KB,4860.92
5225,490252244600,SHNNl,376.82,5140,5150,KB,4773.18
5226,490251078600,SHNNu,409.57,5165,5175,KB,4765.43
5227,490251078600,SHNNl,500.7,5165,5175,KB,4674.3
5228,490251078600,SHNNbs,571.59,5165,5175,KB,4603.41
5229,490252257300,SHNNu,291.92,5169,5179,KB,4887.08
5230,490252257300,SHNNl,380.46,5169,5179,KB,4798.54
5231,490252250500,SHNNl,487.32,5141,5146,KB,4658.68
5232,490252250500,SHNNu,395.15,5141,5146,KB,4750.85
5233,490252250500,SSXbase,22.67,5141,5146,KB,5123.33
5234,490252269300,SHNNu,590.29,5058,5068,KB,4477.71
5235,490252269300,SHNNl,686.6,5058,5068,KB,4381.4
5236,490252269300,SSXbase,242,5058,5068,KB,4826
5237,490252269300,SSXS,190.49,5058,5068,KB,4877.51
5238,490252269300,SHNNbs,755.39,5058,5068,KB,4312.61
5239,490252265600,SHNNu,294.93,5168,5178,KB,4883.07
5240,490252265600,SHNNl,384.51,5168,5178,KB,4793.49
5241,490252251800,SHNNl,498.67,5148,5153,KB,4654.33
5242,490252251800,SHNNu,408.34,5148,5153,KB,4744.66
5243,490252251800,SSXbase,33.72,5148,5153,KB,5119.28
5244,490252251800,SHNNbs,571.82,5148,5153,KB,4581.18
5245,490251122600,SHNNu,278.54,5173,5183.2,KB,4904.66
5246,490251122600,SHNNl,365.48,5173,5183.2,KB,4817.72
5247,490252278000,SHNNu,291.78,5165.5,5175.5,KB,4883.72
5248,490252278000,SHNNl,381.11,5165.5,5175.5,KB,4794.39
5249,490252252300,SHNNl,494.94,5148,5153,KB,4658.06
5250,490252252300,SHNNu,403.01,5148,5153,KB,4749.99
5251,490252252300,SSXS,9.9,5148,5153,KB,5143.1
5252,490252252300,SSXbase,56.66,5148,5153,KB,5096.34
5253,490252252300,SHNNbs,564.91,5148,5153,KB,4588.09
5254,490252278100,SHNNu,287.49,5171,5181,KB,4893.51
5255,490252278100,SHNNl,373.81,5171,5181,KB,4807.19
5256,490252250900,SHNNl,479.12,5132,5137,KB,4657.88
5257,490252250900,SHNNu,382.91,5132,5137,KB,4754.09
5258,490252250900,SSXS,14.42,5132,5137,KB,5122.58
5259,490252250900,SSXbase,62.69,5132,5137,KB,5074.31
5260,490252250900,SHNNbs,549.35,5132,5137,KB,4587.65
5261,490252264900,SHNNu,407.64,5144,5154,KB,4746.36
5262,490252264900,SHNNl,499.73,5144,5154,KB,4654.27
5263,490252264900,SSXbase,37.96,5144,5154,KB,5116.04
5264,490252264900,SHNNbs,571.55,5144,5154,KB,4582.45
5265,490251055300,B1,2893.21,5153,5164,KB,2270.79
5266,490251055300,SHNNu,428.82,5153,5164,KB,4735.18
5267,490251055300,SHNNl,520.97,5153,5164,KB,4643.03
5268,490251055300,F1WC,2660.3,5153,5164,KB,2503.7
5269,490251055300,CRLL,2418.32,5153,5164,KB,2745.68
5270,490251055300,F2WCbase,3126.76,5153,5164,KB,2037.24
5271,490251055300,F2WC,3055.46,5153,5164,KB,2108.54
5272,490251055300,SHNNbs,594.14,5153,5164,KB,4569.86
5273,490251055300,F1WCbase,2842.08,5153,5164,KB,2321.92
5274,490252277400,SHNNu,420.89,5118,5128,KB,4707.11
5275,490252277400,SHNNl,509.35,5118,5128,KB,4618.65
5276,490252277400,SSXbase,52.16,5118,5128,KB,5075.84
5277,490252277400,SSXS,3.74,5118,5128,KB,5124.26
5278,490252277400,SHNNbs,581.1,5118,5128,KB,4546.9
5279,490251037700,SHNNu,311.92,5011,5022,KB,4710.08
5280,490251037700,SHNNl,407.67,5011,5022,KB,4614.33
5281,490251037700,SHNNbs,480.04,5011,5022,KB,4541.96
5282,490251037700,NBRRws,1847.78,5011,5022,KB,3174.22
5283,490251037700,NBRRsg,2075.06,5011,5022,KB,2946.94
5284,490251037700,F1WC,2537.67,5011,5022,KB,2484.33
5285,490251037700,F1WCbase,2654.04,5011,5022,KB,2367.96
5286,490251037700,F2WC,2941.42,5011,5022,KB,2080.58
5287,490251037700,F2WCbase,2987.95,5011,5022,KB,2034.05
5288,490251037700,CRLL,2299.22,5011,5022,KB,2722.78
5289,490251037700,B1,2771.13,5011,5022,KB,2250.87
5290,490251039000,B1,2900.18,5182,5192,KB,2291.82
5291,490251039000,F1WC,2692.94,5182,5192,KB,2499.06
5292,490251039000,CRLL,2449.1,5182,5192,KB,2742.9
5293,490251039000,F2WCbase,3145.12,5182,5192,KB,2046.88
5294,490251039000,F2WC,3074.87,5182,5192,KB,2117.13
5295,490251039000,F1WCbase,2855.05,5182,5192,KB,2336.95
5296,490251119300,F1WC,2582.26,5229,5240,KB,2657.74
5297,490251119300,B1,2810.23,5229,5240,KB,2429.77
5298,490251119300,CRLL,2339.11,5229,5240,KB,2900.89
5299,490251119300,F1WCBench1Base,2656.68,5229,5240,KB,2583.32
5300,490251119300,F2WCbase,3065.1,5229,5240,KB,2174.9
5301,490251119300,F2WC,2988.82,5229,5240,KB,2251.18
5302,490251119300,SHNNl,471.47,5229,5240,KB,4768.53
5303,490251119300,SHNNu,392.83,5229,5240,KB,4847.17
5304,490251119300,SHNNbs,555.4,5229,5240,KB,4684.6
5305,490251119300,SSXbase,21.55,5229,5240,KB,5218.45
5306,490251119300,F1WCbase,2771.79,5229,5240,KB,2468.21
5307,490251119300,CRLL,2339.91,5229,5240,KB,2900.09
5308,490251119300,F1WCBench2Base,2749.41,5229,5240,KB,2490.59
5309,490251119300,F1WC,2579.19,5229,5240,KB,2660.81
5310,490251119300,NBRRws,1877.99,5229,5240,KB,3362.01
5311,490251119300,NBRRsg,2113.1,5229,5240,KB,3126.9
5312,490251119300,F1WCBench2Top,2681.97,5229,5240,KB,2558.03
5313,490251119300,F1WCBench3Top,2760.14,5229,5240,KB,2479.86
5314,490251119300,F1WCbase,2766.55,5229,5240,KB,2473.45
5315,490250951100,F2WCbase,2688.03,5032,5042,KB,2353.97
5316,490250951100,F2WC,2650.51,5032,5042,KB,2391.49
5317,490250951100,SHNNbs,193.94,5032,5042,KB,4848.06
5318,490250951100,SHNNl,118.32,5032,5042,KB,4923.68
5319,490250951100,NBRRsg,1765.88,5032,5042,KB,3276.12
5320,490250951100,F1WCbase,2266.86,5032,5042,KB,2775.14
5321,490250951100,F1WC,2237.2,5032,5042,KB,2804.8
5322,490250951100,B1,2470.94,5032,5042,KB,2571.06
5323,490250951100,CRLL,1990.74,5032,5042,KB,3051.26
5324,490251093900,B1,2729.39,5172,5182,KB,2452.61
5325,490251093900,SHNNu,277.73,5172,5182,KB,4904.27
5326,490251093900,SHNNl,368.66,5172,5182,KB,4813.34
5327,490251093900,F1WCBench1Base,2557.92,5172,5182,KB,2624.08
5328,490251093900,F1WC,2499.81,5172,5182,KB,2682.19
5329,490251093900,F2WCbase,2977.38,5172,5182,KB,2204.62
5330,490251093900,F2WC,2896.36,5172,5182,KB,2285.64
5331,490251093900,F1WCBench2Base,2666.27,5172,5182,KB,2515.73
5332,490251093900,F1WCBench2Top,2612.09,5172,5182,KB,2569.91
5333,490251093900,F1WCBench3Top,2671.82,5172,5182,KB,2510.18
5334,490251093900,F1WCbase,2682.32,5172,5182,KB,2499.68
5335,490251089100,F1WC,2499.09,5172,5182,KB,2682.91
5336,490251089100,F1WCBench2Base,2640.34,5172,5182,KB,2541.66
5337,490251089100,B1,2704.46,5172,5182,KB,2477.54
5338,490251089100,F1WCBench1Base,2547.65,5172,5182,KB,2634.35
5339,490251089100,F2WC,2880.19,5172,5182,KB,2301.81
5340,490251089100,F2WCbase,2963.21,5172,5182,KB,2218.79
5341,490251089100,F1WCBench2Top,2584.32,5172,5182,KB,2597.68
5342,490251089100,F1WCBench3Top,2646.46,5172,5182,KB,2535.54
5343,490251089100,F1WCbase,2658.14,5172,5182,KB,2523.86
5344,490251056900,SHNNu,272.92,5174,5177,KB,4904.08
5345,490251056900,SHNNl,360.12,5174,5177,KB,4816.88
5346,490251067300,SSXbase,39.95,5238,5242,KB,5202.05
5347,490251067300,SHNNu,417.08,5238,5242,KB,4824.92
5348,490251067300,SHNNl,494.69,5238,5242,KB,4747.31
5349,490251067300,SHNNbs,566.84,5238,5242,KB,4675.16
5350,490250655700,SHNNu,649.37,5057,5071,KB,4421.63
5351,490250655700,SHNNl,747.32,5057,5071,KB,4323.68
5352,490250655700,SSXbase,281.29,5057,5071,KB,4789.71
5353,490250655700,SSXS,230.82,5057,5071,KB,4840.18
5354,490251069100,SHNNu,415.79,5155,5159,KB,4743.21
5355,490251069100,SHNNl,507.99,5155,5159,KB,4651.01
5356,490251069100,SSXbase,41.37,5155,5159,KB,5117.63
5357,490251069100,SHNNbs,580.51,5155,5159,KB,4578.49
5358,490252280800,B Dolo,5443.66,5168,5178,KB,-265.66
5359,490252280800,B Sand,5464.17,5168,5178,KB,-286.17
5360,490252280800,C1 Dolo,5527.27,5168,5178,KB,-349.27
5361,490252280800,MNKT,5327.02,5168,5178,KB,-149.02
5362,490252280800,OPCH,5348.75,5168,5178,KB,-170.75
5363,490252280800,A Sand,5416.45,5168,5178,KB,-238.45
5364,490252280800,F2WC,2903.8,5168,5178,KB,2274.2
5365,490252280800,F1WCBench1Base,2572,5168,5178,KB,2606
5366,490252280800,SHNNu,275.57,5168,5178,KB,4902.43
5367,490252280800,SHNNl,369.56,5168,5178,KB,4808.44
5368,490252280800,F1WC,2499.31,5168,5178,KB,2678.69
5369,490252280800,F2WCbase,2987.33,5168,5178,KB,2190.67
5370,490252280800,B1,2733.89,5168,5178,KB,2444.11
5371,490252280800,F2WC,2987.33,5168,5178,KB,2190.67
5372,490252280800,F1WCBench2Base,2669.24,5168,5178,KB,2508.76
5373,490252280800,F1WCBench2Top,2615.06,5168,5178,KB,2562.94
5374,490252280800,F1WCBench3Top,2676.18,5168,5178,KB,2501.82
5375,490252280800,F1WCbase,2687.76,5168,5178,KB,2490.24
5376,490251088100,F2WCbase,2876.64,5105,5115,KB,2238.36
5377,490251088100,F1WCbase,2536.37,5105,5115,KB,2578.63
5378,490251088100,F2WCbase,2878.76,5105,5115,KB,2236.24
5379,490251088100,F1WC,2428.7,5105,5115,KB,2686.3
5380,490251088100,F2WC,2810,5105,5115,KB,2305
5381,490251088100,NBRRws,1746.3,5105,5115,KB,3368.7
5382,490251088100,CRLL,2188.29,5105,5115,KB,2926.71
5383,490251088100,F2WC,2811.25,5105,5115,KB,2303.75
5384,490251088100,B1,2642.79,5105,5115,KB,2472.21
5385,490251088100,F3WC,3056.52,5105,5115,KB,2058.48
5386,490251088100,F3WCbase,3070.01,5105,5115,KB,2044.99
5387,490251088100,F1WCbase,2586.77,5105,5115,KB,2528.23
5388,490251088100,F1WC,2431.24,5105,5115,KB,2683.76
5389,490251088100,F1WCBench1Base,2441.67,5105,5115,KB,2673.33
5390,490251088100,F1WCBench2Top,2458.17,5105,5115,KB,2656.83
5391,490251088100,F1WCBench2Base,2540.72,5105,5115,KB,2574.28
5392,490251088100,F1WCBench3Top,2567.66,5105,5115,KB,2547.34
5393,490251088100,NBRRsg,1968.89,5105,5115,KB,3146.11
5394,490251088100,StBR,600.16,5105,5115,KB,4514.84
5395,490251088100,StFT,983.32,5105,5115,KB,4131.68
5396,490251088100,StAM,1615.72,5105,5115,KB,3499.28
5397,490251088100,StGD,1520.24,5105,5115,KB,3594.76
5398,490251088100,SHNNbs,355.21,5105,5115,KB,4759.79
5399,490251088100,SHNNl,283.4,5105,5115,KB,4831.6
5400,490251088100,SHNNu,196.05,5105,5115,KB,4918.95
5401,490251090900,SHNNu,266,5172,5182,KB,4916
5402,490251090900,SHNNl,352.46,5172,5182,KB,4829.54
5403,490252251200,SHNNu,386.48,5164,5169,KB,4782.52
5404,490252251200,SHNNl,432.26,5164,5169,KB,4736.74
5405,490252251200,SHNNbs,505.85,5164,5169,KB,4663.15
5406,490252251200,SSXbase,12.84,5164,5169,KB,5156.16
5407,490251134000,SHNNu,257.37,5178,5183,KB,4925.63
5408,490251134000,SHNNl,341.68,5178,5183,KB,4841.32
5409,490252251100,SHNNu,372.19,5131,5136,KB,4763.81
5410,490252251100,SHNNl,462.07,5131,5136,KB,4673.93
5411,490252251100,SHNNbs,535.02,5131,5136,KB,4600.98
5412,490252251100,SSXbase,51.41,5131,5136,KB,5084.59
5413,490251133100,SHNNl,341.57,5178,5183,KB,4841.43
5414,490251133100,SHNNu,256.76,5178,5183,KB,4926.24
5415,490252251000,SHNNu,385.45,5148,5153,KB,4767.55
5416,490252251000,SHNNl,470.88,5148,5153,KB,4682.12
