,API,Formation,MD,SS
4573,490251108800,SHNNl,401.88,4810.92
4574,490251108800,SHNNu,324.51,4888.29
4575,490251100100,SHNNu,253.29,4930.71
4576,490251100100,SHNNl,340.74,4843.26
4577,490251100100,SHNNbs,415.05,4768.95
4578,490251031800,F2WCbase,3096.26,2032.74
4579,490251031800,B1,2854.82,2274.18
4580,490251031800,F1WC,2631.03,2497.97
4581,490251031800,CRLL,2383.53,2745.47
4582,490251031800,F2WC,3020.74,2108.26
4583,490251031800,F1WCbase,2803.43,2325.57
4584,490251037900,F2WCbase,2947.1,2068.9
4585,490251037900,StBR,666.78,4349.22
4586,490251037900,StGD,1580.78,3435.22
4587,490251037900,StFT,1051.46,3964.54
4588,490251037900,StAM,1683.36,3332.64
4589,490251037900,F2WC,2900.8,2115.2
4590,490251037900,SHNNbs,424.1,4591.9
4591,490251037900,SHNNl,350.89,4665.11
4592,490251037900,SHNNu,255.31,4760.69
4593,490251037900,NBRRws,1816.08,3199.92
4594,490251037900,NBRRsg,2032.66,2983.34
4595,490251037900,CRLL,2252.38,2763.62
4596,490251037900,F1WC,2496.63,2519.37
4597,490251037900,F1WCbase,2611.3,2404.7
4598,490251037900,B1,2725.97,2290.03
4599,490251078100,F2WCbase,2915.36,2199.64
4600,490251078100,F2WC,2850.84,2264.16
4601,490251078100,F2WC,2851.03,2263.97
4602,490251078100,F2WCbase,2913.34,2201.66
4603,490251078100,F1WC,2468.86,2646.14
4604,490251078100,F1WCbase,2570.42,2544.58
4605,490251078100,CRLL,2219.62,2895.38
4606,490251078100,F3WC,3098.89,2016.11
4607,490251078100,F3WCbase,3105.81,2009.19
4608,490251078100,NBRRsg,1997.48,3117.52
4609,490251078100,NBRRws,1766.69,3348.31
4610,490251078100,DKOT,3763.92,1351.08
4611,490251078100,LKOT,3844.75,1270.25
4612,490251078100,MRSN,3878.78,1236.22
4613,490251078100,B1,2680.49,2434.51
4614,490251078100,MWRY,3372.94,1742.06
4615,490251078100,StBR,632.22,4482.78
4616,490251078100,StFT,1018.73,4096.27
4617,490251078100,StAM,1632.1,3482.9
4618,490251078100,StGD,1529.88,3585.12
4619,490251078100,SHNNbs,389.99,4725.01
4620,490251078100,SHNNl,316.97,4798.03
4621,490251078100,SHNNu,229.35,4885.65
4640,490252264100,SHNNu,352.12,4872.88
4641,490252264100,SHNNl,433.12,4791.88
4642,490252264100,SHNNbs,506.88,4718.12
4643,490250639500,SSXbase,404.41,4784.59
4644,490250639500,SHNNl,869.63,4319.37
4645,490250639500,SHNNu,778.59,4410.41
4646,490250639500,SSXS,357.39,4831.61
4647,490251072000,SHNNu,269.19,4932.81
4648,490251072000,SHNNl,357.99,4844.01
4649,490251072000,SHNNbs,430.93,4771.07
4650,490251060100,SHNNu,792.38,4430.62
4651,490251060100,SHNNl,878.33,4344.67
4652,490251060100,SHNNbs,951.41,4271.59
4653,490251060100,SSXbase,420.2,4802.8
4654,490251060100,SSXS,376.21,4846.79
4655,490251059200,B1,3444.08,1875.92
4656,490251059200,DKOT,4512.9,807.1
4657,490251059200,F2WCbase,3698.99,1621.01
4658,490251059200,F1WC,3213.49,2106.51
4659,490251059200,CRLL,2969.31,2350.69
4660,490251059200,F1WCBench1Base,3241.25,2078.75
4661,490251059200,F2WC,3624.61,1695.39
4662,490251059200,F1WCBench2Top,3310.18,2009.82
4663,490251059200,F1WCBench3Top,3347.51,1972.49
4664,490251059200,F1WCbase,3399.13,1920.87
4665,490251059200,MDDY,4365.12,954.88
4666,490251059200,MWRY,4132.53,1187.47
4667,490251059200,THRM,4374.53,945.47
4668,490252266500,SSXS,163.02,4877.98
4669,490252266500,SHNNu,561.69,4479.31
4670,490252266500,SHNNl,655,4386
4671,490252266500,SSXbase,209.17,4831.83
4672,490251100500,SHNNu,239.88,4917.12
4673,490251100500,SHNNl,326.4,4830.6
4674,490251100500,SHNNbs,401.46,4755.54
4675,490252303100,MNKT,5361.51,-117.51
4676,490252303100,OPCH,5378.9,-134.9
4677,490252303100,B Sand,5498,-254
4678,490252303100,C1 Dolo,5558.96,-314.96
4679,490252303100,B Dolo,5477.3,-233.3
4680,490252303100,A Sand,5449.88,-205.88
4681,490252303100,F2WC,2947.57,2296.43
4682,490252303100,CNSP,4370.54,873.46
4683,490252303100,CRMT,4431.55,812.45
4684,490252303100,SHNNu,360.26,4883.74
4685,490252303100,SHNNl,441.7,4802.3
4686,490252303100,SHNNbs,517.56,4726.44
4687,490252303100,ALCV,4516.96,727.04
4688,490252303100,F2WCbase,3018.38,2225.62
4689,490252303100,NBRRws,1872.96,3371.04
4690,490252303100,F1WC,2545.01,2698.99
4691,490252303100,F1WCbase,2730.5,2513.5
4692,490252303100,CRLL,2313.8,2930.2
4693,490252303100,NBRRsg,2092.95,3151.05
4694,490252303100,DKOT,3827.57,1416.43
4695,490252303100,F2WCbase,3023.25,2220.75
4696,490252303100,LKOT,3920.12,1323.88
4697,490252303100,MDDY,3686.13,1557.87
4698,490252303100,MRSN,3949.6,1294.4
4699,490252303100,MWRY,3457.11,1786.89
4700,490252303100,RDPK,4544.42,699.58
4701,490252303100,THRM,3699.37,1544.63
4702,490251115300,SHNNu,225.63,4938.37
4703,490251115300,SHNNl,311.61,4852.39
4704,490251116900,SHNNu,247.56,4918.44
4705,490251116900,SHNNl,332.5,4833.5
4706,490251117700,SHNNu,245.16,4920.84
4707,490251117700,SHNNl,328.6,4837.4
4708,490251127600,SHNNbs,551.77,4576.23
4709,490251127600,SHNNl,478.77,4649.23
4710,490251127600,SHNNu,388.71,4739.29
4711,490251036800,F2WC,2957.65,2061.35
4712,490251036800,F2WCbase,3005.36,2013.64
4713,490251036800,SHNNu,291.08,4727.92
4714,490251036800,SHNNl,387.64,4631.36
4715,490251036800,SHNNbs,458.64,4560.36
4716,490251036800,NBRRws,1848.74,3170.26
4717,490251036800,NBRRsg,2080.19,2938.81
4718,490251036800,CRLL,2303.23,2715.77
4719,490251036800,F1WC,2546.77,2472.23
4720,490251036800,F1WCbase,2662.9,2356.1
4721,490251036800,B1,2782.26,2236.74
4722,490251036300,F2WCbase,3062.25,2046.75
4723,490251036300,B1,2825.25,2283.75
4724,490251036300,SHNNl,499.62,4609.38
4725,490251036300,SHNNu,407.52,4701.48
4726,490251036300,F1WC,2600.66,2508.34
4727,490251036300,CRLL,2362.34,2746.66
4728,490251036300,SHNNbs,570.23,4538.77
4729,490251036300,F2WC,2987.57,2121.43
4730,490251036300,F1WCbase,2776.64,2332.36
4731,490250637500,SHNNbs,1006.83,4197.17
4732,490250637500,SHNNl,936.87,4267.13
4733,490250637500,SHNNu,848.94,4355.06
4734,490250637500,SSXbase,537.88,4666.12
4735,490250637500,SSXS,486.83,4717.17
4736,490250656900,SHNNu,587.08,4460.92
4737,490250656900,SHNNl,681.31,4366.69
4738,490250656900,SSXbase,212.63,4835.37
4739,490250656900,SSXS,165.7,4882.3
4740,490251115900,SHNNbs,518,4720
4741,490251115900,SHNNl,437.39,4800.61
4742,490251115900,SHNNu,359.76,4878.24
4743,490251115900,SSXbase,29.34,5208.66
4744,490251074900,SHNNu,248.6,4900.4
4745,490251074900,SHNNl,333.26,4815.74
4746,490251062300,SHNNu,377.68,4847.32
4747,490251062300,SHNNl,457.69,4767.31
4748,490251062300,SHNNbs,531.57,4693.43
4749,490251074100,SHNNu,421.8,4681.2
4750,490251074100,SHNNl,511.75,4591.25
4751,490251074100,SSXbase,48.99,5054.01
4752,490251074100,SHNNbs,582.26,4520.74
4765,490251127300,SHNNu,338.54,4815.46
4766,490251127300,SHNNl,429.38,4724.62
4767,490251127300,SHNNbs,503.34,4650.66
4768,490252270300,SHNNu,244.14,4925.86
4769,490252270300,SHNNl,331.7,4838.3
4770,490252250800,SHNNu,372.1,4791.9
4771,490252250800,SHNNl,463.79,4700.21
4772,490252250800,SHNNbs,534.27,4629.73
4773,490252250700,SHNNu,330.65,4804.35
4774,490252250700,SHNNl,418.45,4716.55
4775,490252250700,SHNNbs,489.97,4645.03
4776,490251121200,SHNNu,227.43,4934.57
4777,490251121200,SHNNl,311.94,4850.06
4778,490252251600,SHNNu,367.98,4772.02
4779,490252251600,SHNNl,458.29,4681.71
4780,490252251600,SHNNbs,529.41,4610.59
4781,490251120800,SHNNu,228.11,4933.89
4782,490251120800,SHNNl,314.06,4847.94
4783,490252252100,SHNNu,392.87,4767.13
4784,490252252100,SHNNl,486.02,4673.98
4785,490252252100,SSXbase,23.89,5136.11
4786,490252252600,SHNNu,395.72,4765.28
4787,490252252600,SHNNl,488.85,4672.15
4788,490252252600,SSXbase,23.22,5137.78
4789,490252270400,SHNNu,396.52,4770.48
4790,490252270400,SHNNl,485.87,4681.13
4791,490252270400,SSXbase,25.83,5141.17
4792,490252270400,SHNNbs,561.12,4605.88
4793,490251104300,SSXS,54.21,5187.79
4794,490251104300,SSXbase,94.54,5147.46
4795,490251104300,SHNNu,443.27,4798.73
4796,490251104300,SHNNl,522.77,4719.23
4797,490251104300,SHNNbs,598.56,4643.44
4798,490251104300,NBRRws,1936.88,3305.12
4799,490251104300,NBRRsg,2171.19,3070.81
4800,490251104300,CRLL,2397.95,2844.05
4801,490251104300,F1WC,2623.79,2618.21
4802,490251104300,F1WCbase,2812.66,2429.34
4803,490251104300,F2WC,3034.51,2207.49
4804,490251104300,F2WCbase,3112.02,2129.98
4805,490250659800,SHNNbs,263.53,4745.47
4806,490250659800,SHNNu,104.4,4904.6
4807,490250659800,StFT,889.92,4119.08
4808,490250659800,StGD,1436.24,3572.76
4809,490250659800,SHNNl,191.57,4817.43
4810,490250659800,StBR,505.78,4503.22
4811,490250659800,StAM,1539.63,3469.37
4812,490250659800,NBRRws,1673.42,3335.58
4813,490250659800,F2WC,2772.64,2236.36
4814,490250659800,F2WCbase,2811.72,2197.28
4815,490250659800,B1,2591.11,2417.89
4816,490250659800,F1WC,2385.16,2623.84
4817,490250659800,F1WCbase,2480.4,2528.6
4818,490250659800,NBRRsg,1902.43,3106.57
4819,490250659800,F3WC,3005.06,2003.94
4820,490250659800,F3WCbase,3015.62,1993.38
4821,490251103300,F2WC,3015.33,2144.67
4822,490251103300,SHNNl,483.92,4676.08
4823,490251103300,SHNNu,392.18,4767.82
4824,490251103300,B1,2685.43,2474.57
4825,490251103300,CRLL,2219.79,2940.21
4826,490251103300,ALCV,4476.07,683.93
4827,490251103300,SHNNbs,549.51,4610.49
4828,490251103300,SSXbase,18.87,5141.13
4829,490251103300,DKOT,3762.79,1397.21
4830,490251103300,F1WC,2455.6,2704.4
4831,490251103300,F1WCbase,2642.29,2517.71
4832,490251103300,F2WCbase,2935.74,2224.26
4833,490251103300,F3WC,3106.31,2053.69
4834,490251103300,MDDY,3614.12,1545.88
4835,490251103300,MWRY,3376.92,1783.08
4836,490251103300,RDPK,4501.13,658.87
4837,490251103300,THRM,3629.16,1530.84
4838,490251033300,SHNNu,220.84,4934.16
4839,490251033300,SHNNl,306.56,4848.44
4845,490251063700,SHNNbs,584.85,4665.15
4846,490251063700,SHNNu,433.02,4816.98
4847,490251063700,SHNNl,512,4738
4848,490251063700,SSXbase,53.74,5196.26
4849,490251035000,SHNNu,344.96,4791.04
4850,490251035000,SHNNl,439.08,4696.92
4851,490251035000,SHNNbs,508.9,4627.1
4852,490251070200,SHNNu,519.63,4523.37
4853,490251070200,SHNNl,605.34,4437.66
4854,490251070200,SHNNbs,687.62,4355.38
4855,490251070200,SSXbase,196.5,4846.5
4856,490251070200,SSXS,143.36,4899.64
4857,490251104900,SHNNbs,396.2,4768.8
4858,490251104900,MNKT,5289.45,-124.45
4859,490251104900,B Dolo,5381.4,-216.4
4860,490251104900,B Sand,5404.02,-239.02
4861,490251104900,C1 Dolo,5468.74,-303.74
4862,490251104900,B1,2688.35,2476.65
4863,490251104900,F2WC,2861.41,2303.59
4864,490251104900,F1WCBench1Base,2530.64,2634.36
4865,490251104900,F1WC,2457.77,2707.23
4866,490251104900,SHNNu,234.35,4930.65
4867,490251104900,SHNNl,327.17,4837.83
4868,490251104900,F2WCbase,2937.2,2227.8
4869,490251104900,CRLL,2216.9,2948.1
4870,490251104900,F2WC,2859.44,2305.56
4871,490251104900,F1WCBench2Base,2620.96,2544.04
4872,490251104900,F1WCBench2Top,2570.94,2594.06
4873,490251104900,F1WCBench3Top,2630.69,2534.31
4874,490251104900,MDDY,3615.86,1549.14
4875,490251104900,MWRY,3377.98,1787.02
4876,490251104900,THRM,3629.63,1535.37
4877,490251090200,A Sand,6034.41,-816.41
4878,490251090200,B Dolo,6060.9,-842.9
4879,490251090200,B Sand,6080.67,-862.67
4880,490251090200,C1 Dolo,6139.19,-921.19
4881,490251090200,MNKT,5949.56,-731.56
4882,490251090200,OPCH,5973.26,-755.26
4883,490251090200,SHNNl,892.97,4325.03
4884,490251090200,SHNNu,799.38,4418.62
4885,490251090200,B1,3303.36,1914.64
4886,490251090200,F2WC,3476.42,1741.58
4887,490251090200,F1WC,3042.92,2175.08
4888,490251090200,SHNNbs,962.93,4255.07
4889,490251090200,SSXbase,420.2,4797.8
4890,490251090200,F1WCbase,3252.38,1965.62
4891,490251090200,F2WCbase,3540.15,1677.85
4892,490251132000,SHNNu,243.27,4948.73
4893,490251132000,SHNNl,328.89,4863.11
4894,490252251300,SHNNu,361.92,4819.08
4895,490252251300,SHNNl,447.93,4733.07
4896,490252251300,SHNNbs,525.76,4655.24
4897,490251090100,B1,2692.61,2506.39
4898,490251090100,F1WCBench1Base,2536.46,2662.54
4899,490251090100,SHNNl,337.43,4861.57
4900,490251090100,SHNNu,250.65,4948.35
4901,490251090100,F1WC,2469.48,2729.52
4902,490251090100,F2WC,2851.4,2347.6
4903,490251090100,F1WCBench2Base,2632.29,2566.71
4904,490251090100,F2WCbase,2928.7,2270.3
4905,490251090100,F1WCBench2Top,2578.65,2620.35
4906,490251090100,F1WCBench3Top,2637.5,2561.5
4907,490251090100,F1WCbase,2650.15,2548.85
4908,490252251900,SHNNu,360.26,4804.74
4909,490252251900,SHNNl,450.21,4714.79
4910,490252251900,SHNNbs,522.67,4642.33
4911,490251125000,SHNNu,232.39,4942.61
4912,490251125000,SHNNl,322.9,4852.1
4913,490252252900,SHNNu,248.58,4950.42
4914,490252252900,SHNNl,334.21,4864.79
4915,490252252400,SHNNu,350.38,4814.62
4916,490252252400,SHNNl,443.79,4721.21
4917,490252252400,SHNNbs,513.28,4651.72
4918,490252257000,SHNNu,241.07,4945.93
4919,490252257000,SHNNl,326.95,4860.05
4920,490252271300,SHNNu,380.55,4802.45
4921,490252271300,SHNNl,472.65,4710.35
4922,490252271300,SSXbase,12.47,5170.53
4923,490252271300,SHNNbs,544.24,4638.76
4924,490251125100,SHNNu,231.97,4930.03
4925,490251125100,SHNNl,315.96,4846.04
4926,490252257100,SHNNu,245.19,4946.81
4927,490252257100,SHNNl,330.23,4861.77
4928,490251132100,SHNNu,254.02,4933.98
4929,490251132100,SHNNl,342.82,4845.18
4930,490252258600,SHNNl,324.92,4865.08
4931,490252258600,SHNNu,243.61,4946.39
4932,490251037400,F2WCbase,2965.55,2074.45
4933,490251037400,F2WC,2905.08,2134.92
4934,490251037400,StAM,1680.97,3359.03
4935,490251037400,StFT,1051.95,3988.05
4936,490251037400,NBRRws,1811.79,3228.21
4937,490251037400,SHNNbs,433.07,4606.93
4938,490251037400,SHNNl,360.65,4679.35
4939,490251037400,SHNNu,262.68,4777.32
4940,490251037400,NBRRsg,2040.39,2999.61
4941,490251037400,CRLL,2267.5,2772.5
4942,490251037400,F1WC,2512.64,2527.36
4943,490251037400,F1WCbase,2619.08,2420.92
4944,490251037400,B1,2735.19,2304.81
4945,490251037400,StAM,1787.83,3252.17
4946,490251037400,StGD,1577.41,3462.59
4947,490251037400,StBR,669.23,4370.77
4948,490251059600,F2WCbase,2834.89,2158.11
4949,490251059600,F2WC,2781.46,2211.54
4950,490251059600,StAM,1560.04,3432.96
4951,490251059600,StFT,905.14,4087.86
4952,490251059600,SHNNu,119.42,4873.58
4953,490251059600,NBRRws,1688.31,3304.69
4954,490251059600,NBRRsg,1897.73,3095.27
4955,490251059600,SHNNbs,279.1,4713.9
4956,490251059600,SHNNl,205.89,4787.11
4957,490251059600,CRLL,2137.61,2855.39
4958,490251059600,F1WC,2390.17,2602.83
4959,490251059600,F1WCbase,2489,2504
4960,490251059600,F2WCbase,2823.91,2169.09
4961,490251059600,B1,2600.63,2392.37
4962,490251059600,StGD,1454.32,3538.68
4963,490251059600,StBR,520.27,4472.73
4964,490251059600,F3WC,3015.62,1977.38
4965,490251059600,F3WCbase,3030.41,1962.59
4966,490250636200,SHNNu,834.6,4379.4
4967,490250636200,SHNNl,924.47,4289.53
4968,490250636200,SSXbase,460.79,4753.21
4969,490250636200,SSXS,411.72,4802.28
4970,490251063800,SHNNu,494.91,4774.09
4971,490251063800,SHNNbs,649.11,4619.89
4972,490251063800,SHNNl,570.7,4698.3
4973,490251063800,SSXbase,155.6,5113.4
4974,490251063800,SSXS,105.66,5163.34
4975,490250645500,SHNNl,1109.14,4076.86
4976,490250645500,SHNNu,1014.28,4171.72
4977,490250645500,SSXS,593.91,4592.09
4978,490250645500,SSXbase,642.27,4543.73
4979,490251070300,SHNNu,546.25,4520.75
4980,490251070300,SHNNl,653.12,4413.88
4981,490251070300,SHNNbs,710.5,4356.5
4982,490251070300,SSXbase,178.17,4888.83
4983,490251070300,SSXS,127.71,4939.29
4984,490251066000,SSXbase,789.28,4578.72
4985,490251066000,SHNNl,1248.65,4119.35
4986,490251066000,SHNNu,1165.29,4202.71
4987,490251066800,SHNNu,240.93,4949.07
4988,490251066800,SHNNl,326.26,4863.74
4989,490251044700,SHNNu,365.95,4815.05
4990,490251044700,SHNNl,456.41,4724.59
4991,490251044700,SHNNbs,531.8,4649.2
4992,490251044700,SSXbase,34.51,5146.49
4993,490252276900,MNKT,5277.03,-81.03
4994,490252276900,OPCH,5298.15,-102.15
4995,490252276900,A Sand,5360.75,-164.75
4996,490252276900,B Dolo,5386.99,-190.99
4997,490252276900,B Sand,5408.62,-212.62
4998,490252276900,C1 Dolo,5474.43,-278.43
4999,490252276900,B1,2689.51,2506.49
5000,490252276900,F2WC,2859.61,2336.39
5001,490252276900,SHNNu,247.54,4948.46
5002,490252276900,SHNNl,339.81,4856.19
5003,490252276900,F2WCbase,2936.81,2259.19
5004,490252276900,F1WCBench1Base,2544.81,2651.19
5005,490252276900,F2WC,2939.29,2256.71
5006,490252276900,F1WC,2461.66,2734.34
5007,490252276900,F1WCBench2Base,2624.5,2571.5
5008,490252276900,F1WCBench2Top,2574.5,2621.5
5009,490252276900,F1WCBench3Top,2632.83,2563.17
5010,490252276900,F1WCbase,2644.22,2551.78
5011,490251133600,SHNNu,236,4954
5012,490251133600,SHNNl,321.04,4868.96
5013,490251132200,SHNNu,235.41,4964.59
5014,490251132200,SHNNl,321.4,4878.6
5015,490251132200,SHNNbs,395.35,4804.65
5016,490251133700,SHNNu,236.12,4953.88
5017,490251133700,SHNNl,321.19,4868.81
5018,490251133800,SHNNu,241.21,4945.79
5019,490251133800,SHNNl,327.39,4859.61
5020,490251133900,SHNNu,241.3,4945.7
5021,490251133900,SHNNl,326.61,4860.39
5022,490252252800,SHNNu,239.9,4959.1
5023,490252252800,SHNNl,322.51,4876.49
5024,490252252800,SHNNbs,398.24,4800.76
5025,490251132300,SHNNu,245.45,4948.55
5026,490251132300,SHNNl,329.46,4864.54
5027,490251097900,SHNNu,245.23,4947.77
5028,490251097900,SHNNl,336.45,4856.55
5029,490251107300,F2WCbase,2969.51,2100.49
5030,490251107300,F2WC,2909.67,2160.33
5031,490251107300,SHNNbs,431.69,4638.31
5032,490251107300,SHNNl,360.69,4709.31
5033,490251107300,SHNNu,268.27,4801.73
5034,490251107300,NBRRws,1817.63,3252.37
5035,490251107300,NBRRsg,2042,3028
5036,490251107300,CRLL,2261.4,2808.6
5037,490251107300,F1WC,2514.64,2555.36
5038,490251107300,F1WCbase,2621.1,2448.9
5039,490251107300,B1,2737.23,2332.77
5040,490251107300,F3WC,3153.46,1916.54
5041,490251107300,F3WCbase,3162.05,1907.95
5042,490251107300,StBR,670.67,4399.33
5043,490251107300,StFT,1055.71,4014.29
5044,490251107300,StAM,1685.35,3384.65
5045,490251107300,StGD,1582.77,3487.23
5046,490251064600,F2WCbase,2907.63,2085.37
5047,490251064600,F2WC,2835.24,2157.76
5048,490251064600,SHNNu,147.65,4845.35
5049,490251064600,SHNNl,235.23,4757.77
5050,490251064600,SHNNbs,308.59,4684.41
5051,490251064600,NBRRws,1722.29,3270.71
5052,490251064600,NBRRsg,1933.07,3059.93
5053,490251064600,CRLL,2184.37,2808.63
5054,490251064600,F1WC,2445.74,2547.26
5055,490251064600,F1WCbase,2546.21,2446.79
5056,490251064600,F2WCbase,2880.57,2112.43
5057,490251064600,B1,2655.39,2337.61
5058,490251064600,StBR,549.47,4443.53
5059,490251064600,StFT,936.34,4056.66
5060,490251064600,StAM,1589.54,3403.46
5061,490251064600,StGD,1486.75,3506.25
5062,490251086600,F2WCbase,3156.69,1931.31
5063,490251086600,F1WC,2689.02,2398.98
5064,490251086600,F1WCBench3Top,2864.48,2223.52
5065,490251086600,B1,2925.99,2162.01
5066,490251086600,F1WCBench2Top,2720.96,2367.04
5067,490251086600,CRLL,2463.78,2624.22
5068,490251086600,F2WC,3096.39,1991.61
5069,490251086600,F1WCBench1Base,2697.89,2390.11
5070,490251086600,F1WCbase,2875.59,2212.41
5071,490251086600,F1WCBench2Base,2844.83,2243.17
5072,490251086600,NBRRws,2088.09,2999.91
5073,490251086600,NBRRsg,2283.67,2804.33
5074,490251086400,F1WC,2947.03,2309.97
5075,490251086400,F2WC,3324.29,1932.71
5076,490251086400,CRLL,2703.01,2553.99
5077,490251086400,B1,3147.66,2109.34
5078,490251086400,F1WCbase,3099.31,2157.69
5079,490251116100,F1WCBench1Base,2854.34,2439.66
5080,490251116100,DKOT,4069.64,1224.36
5081,490251116100,F1WCBench2Base,2942.21,2351.79
5082,490251116100,F2WCbase,3259.91,2034.09
5083,490251116100,CRLL,2532.69,2761.31
5084,490251116100,SHNNu,595.16,4698.84
5085,490251116100,SHNNl,682.06,4611.94
5086,490251116100,SHNNbs,759.4,4534.6
5087,490251116100,SSXbase,216.95,5077.05
5088,490251116100,SSXS,168.11,5125.89
5089,490251116100,F1WC,2771.18,2522.82
5090,490251116100,F1WCbase,2957.66,2336.34
5091,490251116100,CRLL,2531.98,2762.02
5092,490251116100,NBRRsg,2311.63,2982.37
5093,490251116100,NBRRws,2079.67,3214.33
5094,490251116100,F3WC,3416.89,1877.11
5095,490251116100,F3WCbase,3421.79,1872.21
5096,490251116100,F2WCbase,3259.14,2034.86
5097,490251116100,MWRY,3687.72,1606.28
5098,490251116100,DKOT,4088.18,1205.82
5099,490251116100,MRSN,4191.59,1102.41
5100,490251116100,LKOT,4167.29,1126.71
5101,490251116100,F1WC,2773.55,2520.45
5102,490251116100,F2WC,3181.84,2112.16
5103,490251116100,B1,3002.27,2291.73
5104,490251116100,F1WCBench2Top,2876.58,2417.42
5105,490251116100,F1WCBench3Top,2945.86,2348.14
5106,490251116100,F1WCbase,2958.1,2335.9
5107,490251116100,MDDY,3923.8,1370.2
5108,490251116100,THRM,3939.1,1354.9
5109,490251033400,SHNNl,319.23,4863.77
5110,490251033400,SHNNu,233.54,4949.46
5111,490250634800,SSXbase,473.8,4747.2
5112,490250634800,SSXS,425.23,4795.77
5113,490250634800,SHNNu,840.6,4380.4
5114,490250634800,SHNNl,926.86,4294.14
5115,490250634800,SHNNbs,998.04,4222.96
5116,490250644400,SSXbase,637.25,4571.75
5117,490250644400,SSXS,591.28,4617.72
5118,490250644400,SHNNu,1014.34,4194.66
5119,490250644400,SHNNl,1111.49,4097.51
5120,490251034600,SHNNu,526.31,4552.69
5121,490251034600,SHNNl,617.95,4461.05
5122,490251034600,SHNNbs,682.51,4396.49
5123,490251034600,SSXbase,153.52,4925.48
5124,490251034600,SSXS,105.62,4973.38
5125,490251032000,SHNNu,289.36,4860.64
5126,490251032000,SHNNl,377.91,4772.09
5127,490251032000,SHNNbs,454.53,4695.47
5128,490251082400,SHNNu,280.06,4878.94
5129,490251082400,SHNNl,368.38,4790.62
5130,490251082400,SHNNbs,446.49,4712.51
5131,490251134600,SHNNu,261.6,4900.2
5132,490251134600,SHNNl,352.47,4809.33
5133,490252252700,SHNNu,236.96,4965.04
5134,490252252700,SHNNl,322.89,4879.11
5135,490252252700,SHNNbs,398.37,4803.63
5136,490252247400,SHNNu,275.55,4874.45
5137,490252247400,SHNNl,362.34,4787.66
5138,490252247400,SHNNbs,439.21,4710.79
5139,490251089600,SHNNu,290.08,4873.92
5140,490251089600,SHNNbs,450.96,4713.04
5141,490251089600,SHNNl,379.66,4784.34
5142,490251083000,SHNNl,361.56,4795.44
5143,490251083000,SHNNu,275.48,4881.52
5144,490251134700,SHNNu,265.63,4895.37
