API,Formation,MD,Datum Elevation
490251078100,DKOT,3763.92,
490251078100,LKOT,3844.75,
490251078100,MRSN,3878.78,
490251078100,B1,2680.49,
490251078100,MWRY,3372.94,
490251078100,StBR,632.22,
490251078100,StFT,1018.73,
490251078100,StAM,1632.1,
490251078100,StGD,1529.88,
490251078100,SHNNbs,389.99,
490251078100,SHNNl,316.97,
490251078100,SHNNu,229.35,
490251096100,DKOT,3764.71,
490251096100,F1WC,2474.21,
490251096100,F2WCbase,2961.05,
490251096100,SHNNu,321.55,
490251096100,SHNNl,414.44,
490251096100,SHNNbs,481.64,
490251096100,CRLL,2233.25,
490251096100,B1,2704.35,
490251096100,F1WCBench1Base,2539.45,
490251096100,F2WC,2883.24,
490251096100,F1WCBench2Top,2575.74,
490251096100,F1WCBench3Top,2650.45,
490251096100,F1WCbase,2658.92,
490251096100,LKOT,3857.35,
490251096100,MDDY,3621.74,
490251096100,MRSN,3877.48,
490251096100,MWRY,3396.2,
490251096100,THRM,3637.85,
490252264100,SHNNu,352.12,
490252264100,SHNNl,433.12,
490252264100,SHNNbs,506.88,
490250639500,SSXbase,404.41,
490250639500,SHNNl,869.63,
490250639500,SHNNu,778.59,
490250639500,SSXS,357.39,
490251072000,SHNNu,269.19,
490251072000,SHNNl,357.99,
490251072000,SHNNbs,430.93,
490251060100,SHNNu,792.38,
490251060100,SHNNl,878.33,
490251060100,SHNNbs,951.41,
490251060100,SSXbase,420.2,
490251060100,SSXS,376.21,
490251059200,B1,3444.08,
490251059200,DKOT,4512.9,
490251059200,F2WCbase,3698.99,
490251059200,F1WC,3213.49,
490251059200,CRLL,2969.31,
490251059200,F1WCBench1Base,3241.25,
490251059200,F2WC,3624.61,
490251059200,F1WCBench2Top,3310.18,
490251059200,F1WCBench3Top,3347.51,
490251059200,F1WCbase,3399.13,
490251059200,MDDY,4365.12,
490251059200,MWRY,4132.53,
490251059200,THRM,4374.53,
490252266500,SSXS,163.02,
490252266500,SHNNu,561.69,
490252266500,SHNNl,655,
490252266500,SSXbase,209.17,
490251100500,SHNNu,239.88,
490251100500,SHNNl,326.4,
490251100500,SHNNbs,401.46,
490252303100,MNKT,5361.51,
490252303100,OPCH,5378.9,
490252303100,B Sand,5498,
490252303100,C1 Dolo,5558.96,
490252303100,B Dolo,5477.3,
490252303100,A Sand,5449.88,
490252303100,F2WC,2947.57,
490252303100,CNSP,4370.54,
490252303100,CRMT,4431.55,
490252303100,SHNNu,360.26,
490252303100,SHNNl,441.7,
490252303100,SHNNbs,517.56,
490252303100,ALCV,4516.96,
490252303100,F2WCbase,3018.38,
490252303100,NBRRws,1872.96,
490252303100,F1WC,2545.01,
490252303100,F1WCbase,2730.5,
490252303100,CRLL,2313.8,
490252303100,NBRRsg,2092.95,
490252303100,DKOT,3827.57,
490252303100,F2WCbase,3023.25,
490252303100,LKOT,3920.12,
490252303100,MDDY,3686.13,
490252303100,MRSN,3949.6,
490252303100,MWRY,3457.11,
490252303100,RDPK,4544.42,
490252303100,THRM,3699.37,
490251115300,SHNNu,225.63,
490251115300,SHNNl,311.61,
490251116900,SHNNu,247.56,
490251116900,SHNNl,332.5,
490251117700,SHNNu,245.16,
490251117700,SHNNl,328.6,
490251127600,SHNNbs,551.77,
490251127600,SHNNl,478.77,
490251127600,SHNNu,388.71,
490251036800,F2WC,2957.65,
490251036800,F2WCbase,3005.36,
490251036800,SHNNu,291.08,
490251036800,SHNNl,387.64,
490251036800,SHNNbs,458.64,
490251036800,NBRRws,1848.74,
490251036800,NBRRsg,2080.19,
490251036800,CRLL,2303.23,
490251036800,F1WC,2546.77,
490251036800,F1WCbase,2662.9,
490251036800,B1,2782.26,
490251036300,F2WCbase,3062.25,
490251036300,B1,2825.25,
490251036300,SHNNl,499.62,
490251036300,SHNNu,407.52,
490251036300,F1WC,2600.66,
490251036300,CRLL,2362.34,
490251036300,SHNNbs,570.23,
490251036300,F2WC,2987.57,
490251036300,F1WCbase,2776.64,
490250637500,SHNNbs,1006.83,
490250637500,SHNNl,936.87,
490250637500,SHNNu,848.94,
490250637500,SSXbase,537.88,
490250637500,SSXS,486.83,
490250656900,SHNNu,587.08,
490250656900,SHNNl,681.31,
490250656900,SSXbase,212.63,
490250656900,SSXS,165.7,
490251115900,SHNNbs,518,
490251115900,SHNNl,437.39,
490251115900,SHNNu,359.76,
490251115900,SSXbase,29.34,
490251074900,SHNNu,248.6,
490251074900,SHNNl,333.26,
490251062300,SHNNu,377.68,
490251062300,SHNNl,457.69,
490251062300,SHNNbs,531.57,
490251074100,SHNNu,421.8,
490251074100,SHNNl,511.75,
490251074100,SSXbase,48.99,
490251074100,SHNNbs,582.26,
490251091800,SHNNu,251.79,
490251091800,SHNNl,344.17,
490251091800,F1WCBench1Base,2551.35,
490251091800,F1WC,2485.12,
490251091800,F2WCbase,2967.06,
490251091800,CRLL,2317.65,
490251091800,B1,2719.02,
490251091800,SHNNbs,415.89,
490251091800,F1WCBench2Base,2650.42,
490251091800,F2WC,2888.02,
490251091800,F1WCBench2Top,2599.37,
490251091800,F1WCbase,2670.01,
490251127300,SHNNu,338.54,
490251127300,SHNNl,429.38,
490251127300,SHNNbs,503.34,
490252270300,SHNNu,244.14,
490252270300,SHNNl,331.7,
490252250800,SHNNu,372.1,
490252250800,SHNNl,463.79,
490252250800,SHNNbs,534.27,
490252250700,SHNNu,330.65,
490252250700,SHNNl,418.45,
490252250700,SHNNbs,489.97,
490251121200,SHNNu,227.43,
490251121200,SHNNl,311.94,
490252251600,SHNNu,367.98,
490252251600,SHNNl,458.29,
490252251600,SHNNbs,529.41,
490251120800,SHNNu,228.11,
490251120800,SHNNl,314.06,
490252252100,SHNNu,392.87,
490252252100,SHNNl,486.02,
490252252100,SSXbase,23.89,
490252252600,SHNNu,395.72,
490252252600,SHNNl,488.85,
490252252600,SSXbase,23.22,
490252270400,SHNNu,396.52,
490252270400,SHNNl,485.87,
490252270400,SSXbase,25.83,
490252270400,SHNNbs,561.12,
490251104300,SSXS,54.21,
490251104300,SSXbase,94.54,
490251104300,SHNNu,443.27,
490251104300,SHNNl,522.77,
490251104300,SHNNbs,598.56,
490251104300,NBRRws,1936.88,
490251104300,NBRRsg,2171.19,
490251104300,CRLL,2397.95,
490251104300,F1WC,2623.79,
490251104300,F1WCbase,2812.66,
490251104300,F2WC,3034.51,
490251104300,F2WCbase,3112.02,
490250659800,SHNNbs,263.53,
490250659800,SHNNu,104.4,
490250659800,StFT,889.92,
490250659800,StGD,1436.24,
490250659800,SHNNl,191.57,
490250659800,StBR,505.78,
490250659800,StAM,1539.63,
490250659800,NBRRws,1673.42,
490250659800,F2WC,2772.64,
490250659800,F2WCbase,2811.72,
490250659800,B1,2591.11,
490250659800,F1WC,2385.16,
490250659800,F1WCbase,2480.4,
490250659800,NBRRsg,1902.43,
490250659800,F3WC,3005.06,
490250659800,F3WCbase,3015.62,
490251103300,F2WC,3015.33,
490251103300,SHNNl,483.92,
490251103300,SHNNu,392.18,
490251103300,B1,2685.43,
490251103300,CRLL,2219.79,
490251103300,ALCV,4476.07,
490251103300,SHNNbs,549.51,
490251103300,SSXbase,18.87,
490251103300,DKOT,3762.79,
490251103300,F1WC,2455.6,
490251103300,F1WCbase,2642.29,
490251103300,F2WCbase,2935.74,
490251103300,F3WC,3106.31,
490251103300,MDDY,3614.12,
490251103300,MWRY,3376.92,
490251103300,RDPK,4501.13,
490251103300,THRM,3629.16,
490251033300,SHNNu,220.84,
490251033300,SHNNl,306.56,
490250636600,SSXS,428.86,
490250636600,SSXbase,475.11,
490250636600,SHNNu,850.12,
490250636600,SHNNl,941.62,
490250636600,SHNNbs,1012.03,
490251063700,SHNNbs,584.85,
490251063700,SHNNu,433.02,
490251063700,SHNNl,512,
490251063700,SSXbase,53.74,
490251035000,SHNNu,344.96,
490251035000,SHNNl,439.08,
490251035000,SHNNbs,508.9,
490251070200,SHNNu,519.63,
490251070200,SHNNl,605.34,
490251070200,SHNNbs,687.62,
490251070200,SSXbase,196.5,
490251070200,SSXS,143.36,
490251104900,SHNNbs,396.2,
490251104900,MNKT,5289.45,
490251104900,B Dolo,5381.4,
490251104900,B Sand,5404.02,
490251104900,C1 Dolo,5468.74,
490251104900,B1,2688.35,
490251104900,F2WC,2861.41,
490251104900,F1WCBench1Base,2530.64,
490251104900,F1WC,2457.77,
490251104900,SHNNu,234.35,
490251104900,SHNNl,327.17,
490251104900,F2WCbase,2937.2,
490251104900,CRLL,2216.9,
490251104900,F2WC,2859.44,
490251104900,F1WCBench2Base,2620.96,
490251104900,F1WCBench2Top,2570.94,
490251104900,F1WCBench3Top,2630.69,
490251104900,MDDY,3615.86,
490251104900,MWRY,3377.98,
490251104900,THRM,3629.63,
490251090200,A Sand,6034.41,
490251090200,B Dolo,6060.9,
490251090200,B Sand,6080.67,
490251090200,C1 Dolo,6139.19,
490251090200,MNKT,5949.56,
490251090200,OPCH,5973.26,
490251090200,SHNNl,892.97,
490251090200,SHNNu,799.38,
490251090200,B1,3303.36,
490251090200,F2WC,3476.42,
490251090200,F1WC,3042.92,
490251090200,SHNNbs,962.93,
490251090200,SSXbase,420.2,
490251090200,F1WCbase,3252.38,
490251090200,F2WCbase,3540.15,
490251132000,SHNNu,243.27,
490251132000,SHNNl,328.89,
490252251300,SHNNu,361.92,
490252251300,SHNNl,447.93,
490252251300,SHNNbs,525.76,
490251090100,B1,2692.61,
490251090100,F1WCBench1Base,2536.46,
490251090100,SHNNl,337.43,
490251090100,SHNNu,250.65,
490251090100,F1WC,2469.48,
490251090100,F2WC,2851.4,
490251090100,F1WCBench2Base,2632.29,
490251090100,F2WCbase,2928.7,
490251090100,F1WCBench2Top,2578.65,
490251090100,F1WCBench3Top,2637.5,
490251090100,F1WCbase,2650.15,
490252251900,SHNNu,360.26,
490252251900,SHNNl,450.21,
490252251900,SHNNbs,522.67,
490251125000,SHNNu,232.39,
490251125000,SHNNl,322.9,
490252252900,SHNNu,248.58,
490252252900,SHNNl,334.21,
490252252400,SHNNu,350.38,
490252252400,SHNNl,443.79,
490252252400,SHNNbs,513.28,
490252257000,SHNNu,241.07,
490252257000,SHNNl,326.95,
490252271300,SHNNu,380.55,
490252271300,SHNNl,472.65,
490252271300,SSXbase,12.47,
490252271300,SHNNbs,544.24,
490251125100,SHNNu,231.97,
490251125100,SHNNl,315.96,
490252257100,SHNNu,245.19,
490252257100,SHNNl,330.23,
490251132100,SHNNu,254.02,
490251132100,SHNNl,342.82,
490252258600,SHNNl,324.92,
490252258600,SHNNu,243.61,
490251037400,F2WCbase,2965.55,
490251037400,F2WC,2905.08,
490251037400,StAM,1680.97,
490251037400,StFT,1051.95,
490251037400,NBRRws,1811.79,
490251037400,SHNNbs,433.07,
490251037400,SHNNl,360.65,
490251037400,SHNNu,262.68,
490251037400,NBRRsg,2040.39,
490251037400,CRLL,2267.5,
490251037400,F1WC,2512.64,
490251037400,F1WCbase,2619.08,
490251037400,B1,2735.19,
490251037400,StAM,1787.83,
490251037400,StGD,1577.41,
490251037400,StBR,669.23,
490251059600,F2WCbase,2834.89,
490251059600,F2WC,2781.46,
490251059600,StAM,1560.04,
490251059600,StFT,905.14,
490251059600,SHNNu,119.42,
490251059600,NBRRws,1688.31,
490251059600,NBRRsg,1897.73,
490251059600,SHNNbs,279.1,
490251059600,SHNNl,205.89,
490251059600,CRLL,2137.61,
490251059600,F1WC,2390.17,
490251059600,F1WCbase,2489,
490251059600,F2WCbase,2823.91,
490251059600,B1,2600.63,
490251059600,StGD,1454.32,
490251059600,StBR,520.27,
490251059600,F3WC,3015.62,
490251059600,F3WCbase,3030.41,
490250636200,SHNNu,834.6,
490250636200,SHNNl,924.47,
490250636200,SSXbase,460.79,
490250636200,SSXS,411.72,
490251063800,SHNNu,494.91,
490251063800,SHNNbs,649.11,
490251063800,SHNNl,570.7,
490251063800,SSXbase,155.6,
490251063800,SSXS,105.66,
490250645500,SHNNl,1109.14,
490250645500,SHNNu,1014.28,
490250645500,SSXS,593.91,
490250645500,SSXbase,642.27,
490251070300,SHNNu,546.25,
490251070300,SHNNl,653.12,
490251070300,SHNNbs,710.5,
490251070300,SSXbase,178.17,
490251070300,SSXS,127.71,
490251066000,SSXbase,789.28,
490251066000,SHNNl,1248.65,
490251066000,SHNNu,1165.29,
490251066800,SHNNu,240.93,
490251066800,SHNNl,326.26,
490251044700,SHNNu,365.95,
490251044700,SHNNl,456.41,
490251044700,SHNNbs,531.8,
490251044700,SSXbase,34.51,
490252276900,MNKT,5277.03,
490252276900,OPCH,5298.15,
490252276900,A Sand,5360.75,
490252276900,B Dolo,5386.99,
490252276900,B Sand,5408.62,
490252276900,C1 Dolo,5474.43,
490252276900,B1,2689.51,
490252276900,F2WC,2859.61,
490252276900,SHNNu,247.54,
490252276900,SHNNl,339.81,
490252276900,F2WCbase,2936.81,
490252276900,F1WCBench1Base,2544.81,
490252276900,F2WC,2939.29,
490252276900,F1WC,2461.66,
490252276900,F1WCBench2Base,2624.5,
490252276900,F1WCBench2Top,2574.5,
490252276900,F1WCBench3Top,2632.83,
490252276900,F1WCbase,2644.22,
490251133600,SHNNu,236,
490251133600,SHNNl,321.04,
490251132200,SHNNu,235.41,
490251132200,SHNNl,321.4,
490251132200,SHNNbs,395.35,
490251133700,SHNNu,236.12,
490251133700,SHNNl,321.19,
490251133800,SHNNu,241.21,
490251133800,SHNNl,327.39,
490251133900,SHNNu,241.3,
490251133900,SHNNl,326.61,
490252252800,SHNNu,239.9,
490252252800,SHNNl,322.51,
490252252800,SHNNbs,398.24,
490251132300,SHNNu,245.45,
490251132300,SHNNl,329.46,
490251097900,SHNNu,245.23,
490251097900,SHNNl,336.45,
490251107300,F2WCbase,2969.51,
490251107300,F2WC,2909.67,
490251107300,SHNNbs,431.69,
490251107300,SHNNl,360.69,
490251107300,SHNNu,268.27,
490251107300,NBRRws,1817.63,
490251107300,NBRRsg,2042,
490251107300,CRLL,2261.4,
490251107300,F1WC,2514.64,
490251107300,F1WCbase,2621.1,
490251107300,B1,2737.23,
490251107300,F3WC,3153.46,
490251107300,F3WCbase,3162.05,
490251107300,StBR,670.67,
490251107300,StFT,1055.71,
490251107300,StAM,1685.35,
490251107300,StGD,1582.77,
490251064600,F2WCbase,2907.63,
490251064600,F2WC,2835.24,
490251064600,SHNNu,147.65,
490251064600,SHNNl,235.23,
490251064600,SHNNbs,308.59,
490251064600,NBRRws,1722.29,
490251064600,NBRRsg,1933.07,
490251064600,CRLL,2184.37,
490251064600,F1WC,2445.74,
490251064600,F1WCbase,2546.21,
490251064600,F2WCbase,2880.57,
490251064600,B1,2655.39,
490251064600,StBR,549.47,
490251064600,StFT,936.34,
490251064600,StAM,1589.54,
490251064600,StGD,1486.75,
490251086600,F2WCbase,3156.69,
490251086600,F1WC,2689.02,
490251086600,F1WCBench3Top,2864.48,
490251086600,B1,2925.99,
490251086600,F1WCBench2Top,2720.96,
490251086600,CRLL,2463.78,
490251086600,F2WC,3096.39,
490251086600,F1WCBench1Base,2697.89,
490251086600,F1WCbase,2875.59,
490251086600,F1WCBench2Base,2844.83,
490251086600,NBRRws,2088.09,
490251086600,NBRRsg,2283.67,
490251086400,F1WC,2947.03,
490251086400,F2WC,3324.29,
490251086400,CRLL,2703.01,
490251086400,B1,3147.66,
490251086400,F1WCbase,3099.31,
490251116100,F1WCBench1Base,2854.34,
490251116100,DKOT,4069.64,
490251116100,F1WCBench2Base,2942.21,
490251116100,F2WCbase,3259.91,
490251116100,CRLL,2532.69,
490251116100,SHNNu,595.16,
490251116100,SHNNl,682.06,
490251116100,SHNNbs,759.4,
490251116100,SSXbase,216.95,
490251116100,SSXS,168.11,
490251116100,F1WC,2771.18,
490251116100,F1WCbase,2957.66,
490251116100,CRLL,2531.98,
490251116100,NBRRsg,2311.63,
490251116100,NBRRws,2079.67,
490251116100,F3WC,3416.89,
490251116100,F3WCbase,3421.79,
490251116100,F2WCbase,3259.14,
490251116100,MWRY,3687.72,
490251116100,DKOT,4088.18,
490251116100,MRSN,4191.59,
490251116100,LKOT,4167.29,
490251116100,F1WC,2773.55,
490251116100,F2WC,3181.84,
490251116100,B1,3002.27,
490251116100,F1WCBench2Top,2876.58,
490251116100,F1WCBench3Top,2945.86,
490251116100,F1WCbase,2958.1,
490251116100,MDDY,3923.8,
490251116100,THRM,3939.1,
490251033400,SHNNl,319.23,
490251033400,SHNNu,233.54,
490250634800,SSXbase,473.8,
490250634800,SSXS,425.23,
490250634800,SHNNu,840.6,
490250634800,SHNNl,926.86,
490250634800,SHNNbs,998.04,
490250644400,SSXbase,637.25,
490250644400,SSXS,591.28,
490250644400,SHNNu,1014.34,
490250644400,SHNNl,1111.49,
490251034600,SHNNu,526.31,
490251034600,SHNNl,617.95,
490251034600,SHNNbs,682.51,
490251034600,SSXbase,153.52,
490251034600,SSXS,105.62,
490251032000,SHNNu,289.36,
490251032000,SHNNl,377.91,
490251032000,SHNNbs,454.53,
490251082400,SHNNu,280.06,
490251082400,SHNNl,368.38,
490251082400,SHNNbs,446.49,
490251134600,SHNNu,261.6,
490251134600,SHNNl,352.47,
490252252700,SHNNu,236.96,
490252252700,SHNNl,322.89,
490252252700,SHNNbs,398.37,
490252247400,SHNNu,275.55,
490252247400,SHNNl,362.34,
490252247400,SHNNbs,439.21,
490251089600,SHNNu,290.08,
490251089600,SHNNbs,450.96,
490251089600,SHNNl,379.66,
490251083000,SHNNl,361.56,
490251083000,SHNNu,275.48,
490251134700,SHNNu,265.63,
490251134700,SHNNl,353.17,
490251080300,SHNNu,272.62,
490251080300,SHNNl,359.19,
490251080300,SHNNbs,434.9,
490251082500,SHNNu,267.51,
490251082500,SHNNl,352.09,
490251082500,SHNNbs,424.4,
490251081700,SHNNu,271.19,
490251081700,SHNNl,357.9,
490251081700,SHNNbs,434.79,
490251082600,SHNNu,269.69,
490251082600,SHNNl,357.52,
490251082600,SHNNbs,432.93,
490251040100,F2WCbase,2946.4,
490251040100,F2WC,2884.14,
490251040100,F2WC,2880.83,
490251040100,StBR,658.2,
490251040100,SHNNbs,413.2,
490251040100,SHNNl,340.78,
490251040100,SHNNu,245.65,
490251040100,NBRRws,1792.54,
490251040100,NBRRsg,2024.83,
490251040100,CRLL,2253.12,
490251040100,F1WC,2498.01,
490251040100,F1WCbase,2620.57,
490251040100,B1,2715.72,
490251040100,StAM,1670.32,
490251040100,StFT,1039.89,
490251087100,SHNNu,668.57,
490251087100,SHNNl,748.32,
490251087100,B1,3084.89,
490251087100,F1WC,2857.07,
490251087100,F2WCbase,3342.47,
490251087100,CRLL,2608.97,
490251087100,F1WCBench1Base,2900.01,
490251087100,F2WC,3269.6,
490251087100,NBRRws,2171.22,
490251087100,CRLL,2613.57,
490251087100,NBRRsg,2374.03,
490251087100,F1WCbase,3039.95,
490251087100,F1WC,2856.3,
490251087100,SHNNbs,813.45,
490251087100,SSXbase,295.69,
490251087100,SSXS,248.61,
490251087100,F1WCBench2Top,2960.14,
490251087100,F1WCbase,3044.43,
490250949100,F2WC,2668.7,
490250949100,SHNNbs,172.34,
490250949100,SHNNl,97.92,
490250949100,NBRRws,1579.25,
490250949100,NBRRsg,1793.1,
490250949100,CRLL,2013.75,
490250949100,F1WC,2267.32,
490250949100,F1WCbase,2292.01,
490250949100,B1,2487.96,
490250949100,F2WCbase,2700.36,
490251063000,SHNNu,270.93,
490251063000,SHNNbs,396.5,
490251063000,SHNNl,338.96,
490250634100,SSXbase,488.76,
490250634100,SSXS,441.42,
490250634100,SHNNu,864.05,
490250634100,SHNNl,951.11,
490250634100,SHNNbs,1021.27,
490251062400,SSXS,244.72,
490251062400,SSXbase,287.25,
490251062400,SHNNu,657.49,
490251062400,SHNNl,735.05,
490251062400,SHNNbs,813.85,
490250642600,SSXbase,564.49,
490250642600,SHNNu,938.01,
490250642600,SHNNl,1036,
490251055200,SHNNu,279.84,
490251055200,SHNNl,365.13,
490251055200,SHNNbs,438.84,
490251070400,SHNNu,496.76,
490251070400,SHNNl,594.52,
490251070400,SHNNbs,663.92,
490251070400,SSXbase,203.51,
490251070400,SSXS,157.57,
490252248200,SSXS,439.42,
490252248200,SSXbase,486.33,
490252248200,SHNNu,860.93,
490252248200,SHNNl,954.3,
490252248200,SHNNbs,1021.29,
490251128400,SHNNu,270.38,
490251128400,SHNNbs,431.71,
490251128400,SHNNl,358.87,
490251038500,F2WCbase,3050.03,
490251038500,F2WC,2992.01,
490251038500,NBRRws,1891.37,
490251038500,NBRRsg,2124.79,
490251038500,SHNNbs,470.84,
490251038500,SHNNl,396.22,
490251038500,SHNNu,305.6,
490251038500,CRLL,2343.64,
490251038500,F1WC,2607.28,
490251038500,F1WCbase,2707.56,
490251038500,B1,2812.76,
490251038500,StBR,713.34,
490251038500,StFT,1098.13,
490251038500,StAM,1756.34,
490251038500,StGD,1652.82,
490251038500,F2WC,2990.39,
490251113400,F2WCbase,2919.84,
490251113400,F2WC,2856.23,
490251113400,StBR,634.72,
490251113400,StAM,1648.07,
490251113400,StFT,1021.85,
490251113400,NBRRws,1778.96,
490251113400,NBRRsg,2003.28,
490251113400,CRLL,2229.65,
490251113400,F1WC,2471.48,
490251113400,F1WCbase,2582.72,
490251113400,B1,2687.51,
490251113400,F3WC,3103.62,
490251113400,F3WCbase,3112.21,
490251095100,F1WCbase,2495.39,
490251095100,NBRRws,1920.8,
490251095100,NBRRsg,2155.01,
490251095100,SHNNbs,635.72,
490251095100,SHNNl,561.37,
490251095100,SHNNu,478.34,
490251095100,F1WC,2482.94,
490251095100,MWRY,3367.43,
490251095100,DKOT,3746.37,
490251095100,LKOT,3800.5,
490251095100,MRSN,3818.02,
490251095100,SSXbase,118.47,
490251095100,SSXS,72.66,
490251095100,F1WCbase,2632.77,
490251095100,B1,2683.81,
490251095100,F1WC,2485.32,
490251095100,F1WCBench1Base,2495.24,
490251095100,F1WCBench2Top,2503.75,
490251095100,F1WCBench2Base,2593.07,
490251095100,F1WCBench3Top,2615.75,
490251095100,CRLL,2242.25,
490250633400,SHNNu,878.61,
490250633400,SHNNl,965.34,
490250633400,SHNNbs,1035.14,
490250633400,SSXbase,514.77,
490250633400,SSXS,469.29,
490250641300,SSXbase,551.98,
490250641300,SSXS,505,
490250641300,SHNNu,927.09,
490250641300,SHNNl,1022.68,
490252263800,SSXS,611.34,
490252263800,SSXbase,659.03,
490252263800,SHNNl,1116.25,
490252263800,SHNNu,1031.51,
490251036100,SHNNu,268.32,
490251036100,SHNNl,347.37,
490251036100,SHNNbs,430.95,
490251032800,SHNNu,266.32,
490251032800,SHNNl,353.97,
490251032800,SHNNbs,426.34,
490251068400,SSXS,88.5,
490251068400,SSXbase,138.52,
490251068400,SHNNu,507.03,
490251068400,SHNNl,599.92,
490251068400,SHNNbs,667.29,
490251123000,SHNNu,259.44,
490251123000,SHNNl,343.75,
490251123000,SHNNbs,419.75,
490251121800,SHNNu,257.51,
490251121800,SHNNl,343.85,
490251121800,SHNNbs,418.81,
490251132900,SHNNu,272.78,
490251132900,SHNNl,359.07,
490251132900,SHNNbs,434.15,
490252304000,MNKT,5299.71,
490252304000,OPCH,5318.11,
490252304000,B Sand,5426.41,
490252304000,B Dolo,5406.69,
490252304000,A Sand,5379.88,
490252304000,C1 Dolo,5486.32,
490252304000,SHNNu,272.85,
490252304000,SHNNl,356.67,
490252304000,F2WC,2862.89,
490252304000,CRMT,4355.3,
490252304000,DKOT,3750.06,
490252304000,SHNNbs,428.4,
490252304000,CNSP,4290.73,
490252304000,CRLL,2207.91,
490252304000,ALCV,4440.05,
490252304000,F1WCBench1Base,2516.71,
490252304000,F1WC,2447.05,
490252304000,B1,2685.27,
490252304000,F1WCBench2Top,2556.23,
490252304000,F1WCBench3Top,2629.92,
490252304000,F1WCbase,2639.81,
490252304000,F2WCbase,2940.85,
490252304000,LKOT,3837.84,
490252304000,MDDY,3607.81,
490252304000,MRSN,3876.18,
490252304000,MWRY,3372.78,
490252304000,RDPK,4466.27,
490252304000,THRM,3623.95,
490252250400,SHNNu,264.93,
490252250400,SHNNl,351.15,
490252250400,SHNNbs,426.49,
490251128500,SHNNbs,430.6,
490251128500,SHNNu,269.46,
490251128500,SHNNl,357.01,
490251130000,SHNNu,279.21,
490251130000,SHNNl,366.6,
490251130100,SHNNl,355.8,
490251130100,SHNNu,280.13,
490251122000,SHNNl,360.6,
490251122000,SHNNu,272.05,
490251121900,SHNNu,274.12,
490251121900,SHNNl,359.67,
490251121900,SHNNbs,436.9,
490251105700,SHNNu,935.64,
490251105700,SHNNl,1027.88,
490251105700,SSXbase,562.64,
490251105700,SSXS,515.25,
490250639700,SSXS,504.57,
490250639700,SSXbase,552.47,
490250639700,SHNNu,924.92,
490250639700,SHNNl,1017.38,
490251072100,SHNNu,263.81,
490251072100,SHNNl,353.73,
490251072100,SHNNbs,428.01,
490251075000,SHNNu,283.89,
490251075000,SHNNl,367.43,
490251075000,SHNNbs,441.28,
