,API,Well_MAE,well_rmse,Easting,Northing
0,490251060900,6.045542645194473,7.261973268436005,803439.4,950558.1
1,490250647200,7.196078254731826,7.370437934711063,804925.0,960424.4
2,490251120300,39.626189887792066,55.89047364291086,798582.9,961391.1
3,490251035700,0.3595296594658066,0.3595296594658066,801001.5,961614.4
4,490251108600,29.718402787517334,29.77452088374643,806000.9,954932.0
5,490251078000,8.780800446223111,9.700470040521678,793397.2,966561.1
6,490251097200,18.853651993008135,20.999201931005704,794091.1,965517.2
7,490251029500,2.387151048677879,2.387151048677879,802979.2,957169.6
8,490251113800,14.342244667974047,15.834100451946787,801111.6,962844.0
9,490251103300,16.000223049118517,21.65513039313981,802464.1,960434.0
10,490251030200,14.311945587531682,19.973191295948016,792829.6,974598.5
11,490252304000,42.31369507912603,95.92404341886514,802582.6,951665.6
12,490251105300,9.954276151253453,12.885672068796243,799044.7,966351.1
13,490252278100,4.970503406303578,4.970503406303578,803095.5,955289.1
14,490251098200,6.306346342320467,6.306346342320467,801512.6,954194.2
15,490251089600,3.7899562876700656,3.7899562876700656,802075.3,958759.9
16,490251110900,7.542073778352005,8.83560490337433,795040.6,967479.5
17,490251120700,11.436401968875998,12.584793053087514,801148.6,954328.8
18,490251081900,14.527415758865573,14.527415758865573,805080.3,953296.0
19,490251027000,54.004833247159695,54.004833247159695,795387.0,963273.9
20,490252304700,36.67522705762084,69.80352882503665,804965.5,948057.8
21,490251088100,8.15764790950118,9.709129903034425,797644.9,965623.2
22,490251080300,4.72466183367942,4.72466183367942,802112.6,958353.6
23,490251056200,3.1166106587238573,3.6908363658302523,804262.0,956346.3
24,490250633800,8.581926832528666,11.814220857691106,802788.0,953598.2
25,490251118100,24.64442424164675,34.39199199809711,794161.2,973327.5
26,490251036600,7.705708223612116,9.660366597558637,798560.0,959618.6
27,490251109100,10.93278971608576,11.285328694019366,802724.8,959951.6
