API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location
490251055200,U.S. DOE,NPR-3,65-S-3-FP,958493.1,802311.6,PR,O,502,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,1/7/1978,,65-S-3-FP,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251055300,U.S. DOE,NPR-3,72-8-StX-3,960411,803043.1,PR,O,3157,5164,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5153,,12/28/1977,,72-8-STX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251055400,U.S. DOE,NPR-3,81-S-3,961025.8,803585.6,PR,O,704,5123,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5119,,1/9/1978,,81-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251055500,U.S. DOE,NPR-3,83-SX-3,959631.9,803458.6,PR,O,576,5118,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5114,,1/7/1978,,83-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251055600,U.S. DOE,NPR-3,14-S-2,959047.2,804295.1,PA,,648,5126,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5121,,1/16/1978,,14-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490251055700,U.S. DOE,NPR-3,24-SX-2,959079.9,805164.7,PR,,775,5134,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5131,,1/19/1978,,24-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251055800,U.S. DOE,NPR-3,85-S-3,958500.8,803628.5,PR,O,550,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5132,,1/21/1978,,85-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251056000,Mammoth Production,NPR-3,304-A-28,968752,794270,PA,,2935,5074.7,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5074,,8/2/1923,,304-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251056100,U.S. DOE,NPR-3,88-AX-33,961348.8,798117.2,PR,O,3115,5174,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5164,,1/14/1978,,88-AX-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33
490251056200,U.S. DOE,NPR-3,18-SX-2,956346.3,804262,PR,,604,5138,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5134,,1/29/1978,,18-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251056300,U.S. DOE,NPR-3,25-SX-2,958551.4,805087,PR,,4224,5148,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5136,,1/23/1978,,25-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251056400,U.S. DOE,NPR-3,26-S-2,957838.6,805000.1,PR,,690,5146,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5142,,1/25/1978,,26-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490251056500,U.S. DOE,NPR-3,27-SX-2,957135.9,804874.7,PR,,678,5151,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,648,1/27/1978,1/28/1978,27-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251056700,U.S. DOE,NPR-3,21-S-11,955886.3,804931,PR,O,677,5161,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,656,1/31/1978,2/2/1978,21-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251056800,U.S. DOE,NPR-3,41-A-34,966199.1,800915.5,PA,I,3149,5074,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5063,,1/26/1978,,41-A-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490251056900,U.S. DOE,NPR-3,72-S-10,955224.6,803002.6,PR,O,482,5177,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5174,,2/6/1978,,72-S-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251057000,U.S. DOE,NPR-3,74-S-10,953908.2,803025.6,PA,O,465,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5183,,2/11/1978,,74-S-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251057100,U.S. DOE,NPR-3,14-SX-11,954008.6,804434.6,PA,,580,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5183,,2/13/1978,,14-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251057200,U.S. DOE,NPR-3,22-S-11,955202.3,804982.4,PR,O,655,5171,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5168,,2/2/1978,,22-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251057300,U.S. DOE,NPR-3,23-S-11,954570.1,804979.2,PA,O,675,5178,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5175,,2/4/1978,,23-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490251057400,U.S. DOE,NPR-3,55-AX-33,963192.6,796344.9,PA,O,3084,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5187,,2/1/1978,,55-AX-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33
490251057500,Mammoth Production,NPR-3,303-A-21,972644.1,793533.3,PA,,2802,4991,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4991,,7/12/1923,,303-A-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 
490251057600,Mammoth Production,NPR-3,302-A-27,966849.9,799065.1,PA,,2954,5070.38,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5070.38,0,9/21/1923,1/20/1924,302-A-27,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 27 
490251057700,Mammoth Production,NPR-3,205-A-28,969355.6,793570.5,PA,,2872,5018,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4965,,9/1/1923,,205-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251057800,U.S. DOE,NPR-3,16-1-SX-2,957973.1,804534,PR,O,3225,5123,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5113,,9/23/1977,,16-1-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490251057900,U.S. DOE,NPR-3,73-S-15,949319.5,803199.8,PR,O,695,5251,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5251,,2/18/1977,,73-S-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251058000,U.S. DOE,NPR-3,25-SX-11,953401.4,805135.8,PR,O,615,5170,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5167,,2/15/1978,,25-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251058100,U.S. DOE,NPR-3,27-S-11-WP,951951.1,805056.1,PA,O,695,5199,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5195,,2/17/1978,,27-S-11-WP,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251058200,U.S. DOE,NPR-3,38-SX-11,951324.7,805673,PR,O,755,5208,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5204,,2/21/1978,,38-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251058300,U.S. DOE,NPR-3,75-AX-29,968940.4,792325.4,PA,I,3010,5042,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5032,,2/8/1978,,75-AX-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29
490251058400,U.S. DOE,NPR-3,34-ShX-33,964215.5,795200,PA,,2600,5184,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5174,,2/14/1978,2/21/1978,34-SHX-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 
490251058500,U.S. DOE,NPR-3,11-SX-11,955862.8,804259.3,PA,,575,5158,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5158,529,2/28/1977,3/3/1978,11-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251058600,U.S. DOE,NPR-3,45-SX-11,953349.8,806421.9,PR,O,856,5190,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5186,,2/27/1978,,45-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251058700,U.S. DOE,NPR-3,47-SX-11,952004.3,806366.7,PR,O,870,5206,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5202,,2/24/1978,,47-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251058800,Mammoth Production,NPR-3,303-A-27,967483,799088.9,PA,,2987,5065.6,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5060.6,,9/12/1923,,303-A-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490251058900,U.S. DOE,NPR-3,71-StX-10,955785.8,803024.3,PA,O,1357,5172,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5162,,2/24/1978,,71-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251059000,U.S. DOE,NPR-3,56-SX-11,952579.7,807252.2,PA,O,965,5225,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5221,,3/2/1978,,56-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251059100,U.S. DOE,NPR-3,67-SX-11,951911.7,807770.4,PR,O,1108,5247,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5243,,3/4/1978,,67-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251059200,U.S. DOE,NPR-3,58-SX-14,946629.8,807557.6,PR,O,4635,5320,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5310,1114,2/13/1978,3/12/1978,58-SX-14,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 14 
490251059300,Mammoth Production,NPR-3,103-A-29,969823.5,790971,PA,,2850,4987.5,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4987,,4/18/1923,,103-A-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 
490251059400,Mammoth Production,NPR-3,111-A-29,969332.9,792857.6,PA,,2901,5027.5,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5024.6,,10/7/1923,,111-A-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29
490251059500,Mammoth Production,NPR-3,201-A-33,965073.6,794723.3,PA,,3029,5150.5,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5150.5,,9/4/1923,,201-A-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33
490251059600,U.S. DOE,NPR-3,63-AX-29,970261.3,792235.4,PA,I,3060,4993,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4983,,2/19/1978,,63-AX-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 
490251059700,U.S. DOE,NPR-3,36-SX-11-WP,952511.3,805697,PR,O,765,5179,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5175,,2/20/1978,,36-SX-11-WP,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251059800,U.S. DOE,NPR-3,33-MX-10,954483,800470.8,PR,O,4040,5232,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5222,,3/15/1978,,33-MX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490251059900,U.S. DOE,NPR-3,52-SX-14,950036.9,807191.6,PA,O,975,5227,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5223,933,3/12/1978,3/11/1978,52-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251060000,U.S. DOE,NPR-3,51-ShX-15,950672.7,801678.9,PA,,2323,5233,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5223,,3/10/1978,3/14/1978,51-SHX-15,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 15 
490251060100,U.S. DOE,NPR-3,58-SX-11,951275.8,807154.5,PR,O,966,5223,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5219,,3/7/1978,,58-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251060200,U.S. DOE,NPR-3,41-S-14,950683.7,806481,PR,O,868,5215,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5211,846,3/10/1978,,41-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251060300,U.S. DOE,NPR-3,74-SX-14,948770.8,808613.1,PR,O,1285,5316,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5312,1255,3/18/1978,3/22/1978,74-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251060400,U.S. DOE,NPR-3,84-S-14,948800,809061.9,PR,O,1375,5318,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5314,1351,3/14/1978,3/18/1978,84-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251060600,U.S. DOE,NPR-3,17-S-34,962216.2,798973,PA,O,761,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5150,,3/17/1978,,17-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490251060700,U.S. DOE,NPR-3,81-S-4,960898.6,798458,PA,O,2454,5179,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5169,,3/24/1978,3/28/1978,81-S-4,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 4 
490251060800,U.S. DOE,NPR-3,86-SX-14,947462.5,809061.3,PA,O,1455,5372,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5369,1410,3/23/1978,4/5/1978,86-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251060900,U.S. DOE,NPR-3,71-DX-15,950558.1,803439.4,PA,,3963,5259,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5249,,3/30/1978,,71-DX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251061000,U.S. DOE,NPR-3,56-TpX-10,952172.4,802051.7,PS,O,5536,5212,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5202,,4/8/1978,,56-TPX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490251061100,U.S. DOE,NPR-3,55-SX-14,948226.2,807029,PR,O,1080,5292.5,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5288,1058,4/21/1978,4/23/1978,55-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251061200,U.S. DOE,NPR-3,76-SX-14,947640,808401,PR,O,1300,5336,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5332,1283,4/6/1978,4/12/1978,76-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251061300,U.S. DOE,NPR-3,22-ShX-11,955108.4,804749.9,PA,,2450,5176,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5166,,4/19/1978,,22-SHX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251061400,U.S. DOE,NPR-3,64-S-14,948711.3,807683.1,PR,O,1180,5299,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5295,1148,4/16/1978,4/19/1978,64-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251061500,U.S. DOE,NPR-3,63-SX-14,949320.4,807786.5,PR,O,1105,5257,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5253,1088,4/13/1978,4/16/1978,63-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251061700,U.S. DOE,NPR-3,35-ShX-34,963602.8,800101.1,PR,O,2118,5115,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5105,,5/25/1978,,35-SHX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490251061800,U.S. DOE,NPR-3,34-StX-10,953690.8,800160.4,PR,O,2325,5254,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5244,,4/6/1978,,34-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251061900,U.S. DOE,NPR-3,32-SX-14,950013,805955,PR,O,806,5213,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5209,782,5/2/1978,5/4/1978,32-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251062000,U.S. DOE,NPR-3,35-S-14,948100.1,805839.9,PR,O,880,5250,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5246,839,4/23/1978,4/24/1978,35-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251062100,U.S. DOE,NPR-3,54-S-14,948726.7,807082.6,PR,O,1025,5272,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5268,1004,4/19/1978,4/21/1978,54-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251062200,U.S. DOE,NPR-3,52-SX-15,949878.2,801957.4,PR,O,655,5244,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5240,,5/26/1978,,52-SX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251062300,U.S. DOE,NPR-3,61-SX-15,950534.3,802515.1,PR,O,578,5225,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5221,,5/28/1978,,61-SX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251062400,U.S. DOE,NPR-3,65-S-15,948003.3,802595.6,PA,,889,5293,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5289,,5/10/1978,,65-S-15,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 15 
490251062500,U.S. DOE,NPR-3,83-SX-15,949357.3,803785.1,PR,O,670,5269,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5265,,5/16/1978,,83-SX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251062600,Mammoth Production,NPR-3,402-A-28,966855.7,798264.3,PA,,2912,5085.7,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5085,,6/22/1923,,402-A-28,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 28 
490251062700,U.S. DOE,NPR-3,23-ShX-33,964701.9,794184.6,PR,O,2350,5173,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5163,,4/27/1978,5/4/1978,23-SHX-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33
490251062900,U.S. DOE,NPR-3,55-SX-10,953386.8,801656.4,PA,O,436,5206,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5202,,6/5/1978,,55-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251063000,U.S. DOE,NPR-3,65-S-10,953253,802423,PR,O,433,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5193,,6/11/1978,,65-S-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251063100,U.S. DOE,NPR-3,14-SX-14,948761.6,804530.9,PR,O,670,5216,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5212,640,5/31/1978,6/1/1978,14-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251063200,U.S. DOE,NPR-3,16-S-14,947422.2,804441.3,PA,O,825,5250,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5246,775,5/22/1978,5/23/1978,16-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251063300,U.S. DOE,NPR-3,21-S-14,950696,805174.7,PR,O,725,5236,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5232,688,5/24/1978,5/25/1978,21-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251063400,U.S. DOE,NPR-3,23-SX-14,949402.1,805142.6,PR,O,785,5206,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5202,669,5/12/1978,5/13/1978,23-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251063500,U.S. DOE,NPR-3,34-SX-14,948902.8,805814.5,PR,O,855,5236,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5232,797,4/25/1978,4/27/1978,34-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251063600,U.S. DOE,NPR-3,43-SX-14,949513.8,806372.7,PR,O,890,5221,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5217,869,4/27/1978,5/2/1978,43-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251063700,U.S. DOE,NPR-3,62-S-15,949968.5,802568.4,PR,O,626,5250,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5246,,6/7/1978,,62-S-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251063800,U.S. DOE,NPR-3,63-S-15,949289.6,802586.9,PR,O,700,5269,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5265,,6/9/1978,,63-S-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251063900,U.S. DOE,NPR-3,81-SX-15,950683.1,803809.6,PR,O,636,5267,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5263,,6/2/1978,,81-SX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251064000,U.S. DOE,NPR-3,84-SX-15,948681.2,803738.6,PR,O,725,5251,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5247,,5/14/1978,,84-SX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251064100,U.S. DOE,NPR-3,15-ShX-27,968706.4,798867.3,PA,,2450,5072,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5062,670,6/5/1978,6/9/1978,15-SHX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490251064200,U.S. DOE,NPR-3,12-AX-28,970409.3,793473,PA,I,2911,5000,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4990,,5/27/1978,,12-AX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251064300,Mammoth Production,NPR-3,403-A-28,967577.3,798227.9,PA,,2923,5060,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5060,,6/26/1923,,403-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251064400,Mammoth Production,NPR-3,405-A-28,968165.9,798229.3,PA,,2934,5049,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5049,,12/7/1923,,405-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251064500,U.S. DOE,NPR-3,14-AX-28,969241.9,793595.5,PA,I,2957,5042,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5032,,5/13/1978,,14-AX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251064600,U.S. DOE,NPR-3,64-AX-29,969402.5,791714.2,PA,O,2952,4993,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4983,,4/5/1978,,64-AX-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29
490251064800,U.S. DOE,NPR-3,47-S-10,951954.6,801193.6,PR,O,513,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5200,,6/14/1978,,47-S-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251064900,U.S. DOE,NPR-3,77-ShX-10,951812.2,802895.5,PR,O,2358,5220,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5210,,6/22/1978,,77-SHX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251065000,U.S. DOE,NPR-3,12-S-14,950023.2,804498.2,PR,O,638,5247,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5237,629,6/20/1978,6/22/1978,12-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
